GID,1,2,3,4,6,8,9,10,15,17,18,19,20,25,26,28,36,38,42,47,48,53,54,55,58,60,64,65,66,69,72,78,81,89,93,95,97,103,106,107,112,123,125,128,131,133,135,136,138,141,143,145,148,159,165,172
1,0.983709877191267,-0.170052871832077,-0.461962672366267,0.0555399995052938,-0.0982892655306542,0.413979938980063,0.413979938980063,0.00431649614842714,0.00454503645822201,0.090560869423965,-1.7341839444303e-4,-0.191230886229131,-0.313114025443708,0.030921940254201,-0.329562654157475,-0.0861239211052459,0.111715580197228,0.0709802532296112,0.0705649942794129,-0.187245724436683,0.0879607599951207,0.377026918482095,0.209481196534952,-0.128906609766376,-0.0840120149298602,-0.0255904339052273,-0.0893941152131184,0.205747166222748,-0.132863510409377,-0.264454039566823,0.166104991518927,-0.291400438183551,0.15064870734341,-0.0304165223405551,0.134437761098016,-0.182186923979133,0.00815905701021847,0.0843170373329276,-0.00814531812878462,0.183408611753411,0.0848180830672385,0.221523877802998,-0.232731991126129,0.189975104578589,0.107278986929614,0.125997386982696,-0.0339953062504399,0.19114399017164,0.0549116308965378,-0.0161293141488757,0.103429186734762,-0.172419279390721,-0.0920499120374334,-0.375686611111563,-0.00877088677948875,-0.410696834963934
2,-0.170052871832077,0.984480517719514,-0.0223845254070089,-0.0312334689242264,-0.0840499163212233,-0.157568229258287,-0.157568229258287,-0.168673359746418,0.235801882172361,-0.193428348776005,-0.0845219116558264,0.15526447735538,-0.134754730339682,0.427674431909707,0.112894488147662,0.0633473284689816,-0.231318628789434,-0.00759440660025994,0.00814278578222971,0.0139549711437778,0.324867205788878,-0.112880778725706,0.210961280013267,-0.0330000515866159,-0.269953023098414,-0.0895135373340288,0.227692195771733,-0.349467748067208,0.247224177321736,0.129722392182894,-0.39157043207189,0.237385968424343,0.283947309424768,0.178262627445553,-0.0118303290988098,-0.130275543493853,0.0549279345952298,-0.0713093823088721,-0.147561647270087,-0.0304516300342789,-0.383168152592501,0.0370555312700308,-0.325162056445486,-0.106949014793684,-0.0135649236736092,-0.224752135392284,0.246776268843885,0.101687639466074,-0.41161456212553,0.082909062512419,-0.225907315254082,0.163848130212325,-0.240032222233379,0.0251254948387103,-0.352734151781141,0.0953025824851075
3,-0.461962672366267,-0.0223845254070089,1.06066559422162,-0.231098733957209,0.15506677791929,-0.215545696496503,-0.215545696496503,-0.0204602034789483,0.298848217059114,-0.297373367335244,-0.095814088531551,0.157687004479122,0.0804658523889521,0.0662741520238854,0.221521020244948,-0.0421450221182181,-0.00324941357054922,-0.0995432556435891,0.17854964484159,-0.00482892468482614,-0.300589945590225,-0.134576595734441,-0.165551302149924,-0.0556010183936752,0.239287658320774,0.0956784624954155,-0.358268095285325,-0.397058220887894,-0.142981702898164,0.389184029958164,-0.00127507614648708,0.109607683202565,0.0605712650784624,0.0969775796262629,-0.117235314793418,0.254681888370919,-0.0277248935754878,0.0743906045621418,-0.0967652392627561,-0.0858471313412421,0.211233600924537,-0.240993360150892,0.0258228986000641,0.0408466794096117,0.165715071134688,0.167003022220494,0.0504879126303907,-0.145976450739559,0.161723794475938,5.1546934638316e-4,0.0711420710344965,0.0482280286396738,0.22560962463217,0.321246629986599,0.0337693687465798,0.099299069851411
4,0.0555399995052938,-0.0312334689242264,-0.231098733957209,0.989031454489153,0.0438408081896053,0.133670381125343,0.133670381125343,-0.0984411802096822,0.0893931773242743,0.142544515762268,-0.128732756053639,-0.27869734184628697,-0.171324601240547,0.109979079578845,-0.0377416019880421,0.130590351563612,0.355067232596724,-0.0168593391961555,-0.0677094615034251,-0.0888087660544342,0.216892283033213,-0.141519229420773,-0.301185714061647,-0.167821839782366,0.16414169770794,-0.350362726060913,0.0472989373377216,0.126088052861753,0.153401579885479,0.0240584416437921,-0.331025779654155,-0.180428939648828,-0.0812211021646179,-0.0404554574914767,0.314893174836047,0.244890603459063,-0.0250930422433846,0.420049243481933,-0.224298244548706,0.0540493320930297,-0.416214678213359,0.32710437715335,-0.231226552597256,-0.20483599847425,0.0700662472990487,-0.393857977350974,0.158949757069116,0.129655308102321,-0.101654402512773,0.0164452068187388,0.00978680282518462,0.060522012338285,-0.297688185553293,0.0199567298651491,-0.110920908861421,-0.178630928454612
6,-0.0982892655306542,-0.0840499163212233,0.15506677791929,0.0438408081896053,1.02586951489848,-0.0542880450459152,-0.0542880450459152,0.213945449065873,-0.167471200030086,0.0708928205456849,-0.0642674266649895,0.203296531463714,0.164258795646096,-0.112999895228216,-0.155053685380733,0.302677051414346,-0.198894675946516,-0.088462229746776,-0.235969455750129,-0.232724019865217,0.146683929265661,-0.408437447722691,-0.0729786712968138,0.0459038282075941,-0.220949653279112,-0.032420204415825,0.0304004680847824,-0.151201891257161,-0.0265011364837957,-0.00221700481106833,0.264508731814846,-0.0245970157028449,-0.221677536860613,0.233475823595759,-0.210706227950136,-0.197368380958095,-0.187234171120247,-0.0449242441355203,0.0371219043666293,0.417830158739263,0.247630685874072,-0.222227599029353,0.272643019881232,-0.485205346615768,-0.188398669741719,0.0836823189318383,-0.241743602873987,0.168277459602385,0.0359306523890098,-0.149299176581757,0.0387836933287554,0.102158976799569,0.20696916427337,0.497596866078443,0.0147837123300521,-0.108479852642028
8,0.413979938980063,-0.157568229258287,-0.215545696496503,0.133670381125343,-0.0542880450459152,1.04034592896709,1.04034592896709,-0.195116571066097,-0.241864240028124,0.247888885697196,-0.0149983305085295,-0.0802784050540342,-0.110077668296478,-0.141709977441088,-0.59464946371779,-0.169183943362445,-0.0278134936505172,0.0210367522360432,0.122627582234208,-0.0088396788147763,-0.0161381291989181,0.205874490419082,0.0583422458112747,-0.197830154204001,-0.0612995503761111,-0.169849161985,-0.0102560677779563,0.142878857097744,0.0918415437368323,-0.440019869577109,0.162703859873413,-0.102309412548877,-0.07937681012728,-0.11224491668868,0.417625033772164,0.238303463695215,-0.37556725106705,0.273610893269869,-0.062018341166593,-2.673033304397e-4,-0.172881990569115,0.24618650735313,-0.145619228881167,-0.0707762524442843,0.195326901606709,0.0303581670977342,-0.12473620359053,0.0192453897658488,-0.224545808369639,0.212022915165433,0.0654350806498882,-0.518355592373593,-0.0289663460909435,0.0355743269825701,0.108255509745766,0.0929222836825066
9,0.413979938980063,-0.157568229258287,-0.215545696496503,0.133670381125343,-0.0542880450459152,1.04034592896709,1.04034592896709,-0.195116571066097,-0.241864240028124,0.247888885697196,-0.0149983305085295,-0.0802784050540342,-0.110077668296478,-0.141709977441088,-0.59464946371779,-0.169183943362445,-0.0278134936505172,0.0210367522360432,0.122627582234208,-0.0088396788147763,-0.0161381291989181,0.205874490419082,0.0583422458112747,-0.197830154204001,-0.0612995503761111,-0.169849161985,-0.0102560677779563,0.142878857097744,0.0918415437368323,-0.440019869577109,0.162703859873413,-0.102309412548877,-0.07937681012728,-0.11224491668868,0.417625033772164,0.238303463695215,-0.37556725106705,0.273610893269869,-0.062018341166593,-2.673033304397e-4,-0.172881990569115,0.24618650735313,-0.145619228881167,-0.0707762524442843,0.195326901606709,0.0303581670977342,-0.12473620359053,0.0192453897658488,-0.224545808369639,0.212022915165433,0.0654350806498882,-0.518355592373593,-0.0289663460909435,0.0355743269825701,0.108255509745766,0.0929222836825066
10,0.00431649614842714,-0.168673359746418,-0.0204602034789483,-0.0984411802096822,0.213945449065873,-0.195116571066097,-0.195116571066097,1.02407316137691,0.0244108263537448,-0.0702083099833558,-0.0539652636009775,0.0529197812295065,0.333134691487852,-0.174476313523436,0.144880338202001,0.245903105534916,-0.124138866100497,0.0146614285302599,-0.356401686143716,-0.108104663060913,-0.0986732871092101,-0.0212562482955774,0.00364933767578636,0.0440276619835095,-0.229626141599195,0.0222858568568225,-0.190957801826153,0.276409570045771,0.00224276165112193,0.0516768490732399,0.202707082696749,0.0959303914239117,-0.373761672655301,0.196734748057393,-0.475997462375193,-0.178826667030971,0.141534870788755,-0.298890110176864,0.273956983133401,0.13912487092634,0.346732599286764,-0.125756828603513,0.487228424167044,-0.0120805561136013,-0.123828857321544,0.117045672688006,-0.31637547066087,0.218861473483265,0.295036176536538,-0.301083014569542,0.0548881761051747,0.134448024901411,0.353364583818976,0.0600062317985227,0.00767689121166409,-0.353402000745002
15,0.00454503645822201,0.235801882172361,0.298848217059114,0.0893931773242743,-0.167471200030086,-0.241864240028124,-0.241864240028124,0.0244108263537448,1.02216149342377,-0.298306519228547,0.0287514104379494,-0.227197363786462,-0.198154033688288,0.18267217757893,0.184806741163571,0.0269441984020727,-0.0169612259631103,0.231239843321326,-0.0991479584420211,0.158474880725307,-0.0855847040762852,-0.0622128853926766,-0.123741708193861,-0.0490513344033409,-0.199811697386639,-0.0352623131037405,-0.150844221745442,0.00145616688131439,-0.187637637831401,0.499453394324127,-0.132260303526081,0.221672421254921,0.246212933615083,0.252580025199036,-0.116743536622102,-0.241753918884781,0.384753813066456,-0.294313675411752,-0.078124364622887,0.139343642947938,0.128987834018847,-0.0824637932764204,-0.325564406574292,0.0153646430114149,0.0613241039624273,-0.100320896060653,0.0817524646543278,0.369474126879415,0.306317099884283,0.022894622913433,-0.139125503005506,0.194050450506684,-0.117189064228874,-0.0460832653570402,-0.347467171959538,-0.15434989162735
