"testing","fold","env","individual","observed","predicted"
192,4,"14WW",123,89.7,186.983
196,4,"16DS",29,184,169.883
200,4,"16DS",75,172.33,188.891
202,4,"16DS",123,0,183.199
204,4,"16DS",25,181,182.212
217,4,"16DS",141,188.67,186.989
220,4,"16DS",30,188,181.041
235,4,"16DS",14,160,175.648
238,4,"16DS",11,173.67,179.36
239,4,"16DS",10,168.67,197.053
246,4,"16DS",156,187.33,191.725
248,4,"16DS",90,179.33,203.459
250,4,"16DS",36,192,173.092
255,4,"16DS",94,183,186.103
268,4,"16DS",20,181,180.238
269,4,"16DS",112,180,181.489
273,4,"16DS",40,161.67,165.942
276,4,"16DS",13,169.67,175.947
279,4,"16DS",16,182.67,175.466
282,4,"16DS",97,196.67,155.352
285,4,"16DS",93,194.33,186.51
289,4,"16WW",75,177,197.128
292,4,"16WW",40,210.33,177.614
293,4,"16WW",94,200,197.208
296,4,"16WW",29,220,182.625
315,4,"16WW",25,203,191.974
322,4,"16WW",30,198.33,194.986
323,4,"16WW",141,198.67,192.603
326,4,"16WW",11,191.67,187.595
328,4,"16WW",14,179,185.436
334,4,"16WW",97,204.33,165.992
336,4,"16WW",16,195,186.073
342,4,"16WW",156,189,201.552
352,4,"16WW",10,161.67,206.917
355,4,"16WW",123,147.67,189.298
356,4,"16WW",93,180.67,195.821
358,4,"16WW",90,190,217.264
374,4,"16WW",36,201.67,185.452
376,4,"16WW",112,189.33,194.675
377,4,"16WW",20,183.33,190.909
382,4,"16WW",13,196,184.366
2,5,"14DS",18,222.7,236.514
8,5,"14DS",15,192.7,183.147
19,5,"14DS",64,199,198.436
25,5,"14DS",1,199,171.264
47,5,"14DS",55,216,198.611
48,5,"14DS",133,206.7,168.634
51,5,"14DS",76,202,190.413
57,5,"14DS",24,204.3,214.219
60,5,"14DS",131,181.7,188.713
68,5,"14DS",9,197.3,208.62
74,5,"14DS",54,214.7,215.441
81,5,"14DS",165,204,218.094
82,5,"14DS",154,201.3,181.287
86,5,"14DS",173,206,185.872
94,5,"14DS",37,205.7,201.973
96,5,"14DS",78,191.3,219.983
99,5,"14WW",55,193.3,186.021
104,5,"14WW",24,199.7,202.644
107,5,"14WW",37,195.7,192.119
111,5,"14WW",76,203.7,184.424
112,5,"14WW",18,214,224.543
116,5,"14WW",133,180.7,159.001
125,5,"14WW",131,181.7,177.77
128,5,"14WW",1,188.7,161.556
130,5,"14WW",173,196,174.74
131,5,"14WW",15,179.3,169.747
133,5,"14WW",9,183.7,198.064
144,5,"14WW",154,186.3,171.522
148,5,"14WW",54,211.3,205.148
168,5,"14WW",64,202.7,184.974
176,5,"14WW",165,187.7,210.272
190,5,"14WW",78,192.7,210.885
193,5,"16DS",37,161,179.89
195,5,"16DS",173,173.67,167.043
213,5,"16DS",64,188.67,178.763
215,5,"16DS",1,184.67,151.721
216,5,"16DS",154,186.33,161.099
224,5,"16DS",18,166,221.689
225,5,"16DS",24,180.67,192.492
231,5,"16DS",133,182.33,150.34
237,5,"16DS",131,164.33,174.177
240,5,"16DS",55,190.67,177.4
243,5,"16DS",54,189.67,194.51
264,5,"16DS",76,187,170.836
271,5,"16DS",78,169.33,203.088
272,5,"16DS",165,144.67,199.931
274,5,"16DS",15,174,165.045
288,5,"16DS",9,191.33,189.004
304,5,"16WW",133,191,159.364
311,5,"16WW",1,189,162.681
316,5,"16WW",37,199,189.526
317,5,"16WW",24,203,199.784
321,5,"16WW",154,192,173.385
325,5,"16WW",55,206.67,189.132
335,5,"16WW",64,201,187.466
337,5,"16WW",78,191.33,205.689
338,5,"16WW",18,179,229.128
341,5,"16WW",165,193.33,209.163
349,5,"16WW",15,181.67,173.76
357,5,"16WW",9,200.33,195.427
368,5,"16WW",131,183.33,183.323
370,5,"16WW",54,210.67,201.691
371,5,"16WW",76,197.33,177.147
375,5,"16WW",173,197,179.195
