"testing","fold","env","individual","observed","predicted"
62,2,"14DS",17,196.7,205.055
65,2,"14DS",121,132.7,115.069
67,2,"14DS",83,213,204.474
70,2,"14DS",161,214,212.594
73,2,"14DS",11,198.7,194.79
77,2,"14DS",123,97.7,105.717
81,2,"14DS",165,204,190.051
84,2,"14DS",159,198.3,206.12
87,2,"14DS",47,208.3,210.285
93,2,"14DS",81,215.3,211.771
99,2,"14WW",55,193.3,202.863
100,2,"14WW",70,173.7,191.897
101,2,"14WW",60,193,200.105
107,2,"14WW",37,195.7,190.069
109,2,"14WW",20,189.3,189.827
116,2,"14WW",133,180.7,193.863
122,2,"14WW",27,192.7,195.946
148,2,"14WW",54,211.3,204.227
150,2,"14WW",14,187.3,181.736
152,2,"14WW",148,166.3,180.376
153,2,"14WW",13,172.3,188.442
171,2,"14WW",2,181.3,192.321
172,2,"14WW",93,175,193.058
173,2,"14WW",19,182,193.628
178,2,"14WW",97,186,200.009
185,2,"14WW",103,202,198.085
188,2,"14WW",75,186,180.782
194,2,"16DS",143,167,176.792
201,2,"16DS",58,190.33,189.199
209,2,"16DS",128,169.67,176.825
211,2,"16DS",69,181.67,193.914
213,2,"16DS",64,188.67,186.379
216,2,"16DS",154,186.33,179.514
224,2,"16DS",18,166,190.057
226,2,"16DS",61,188,193.923
227,2,"16DS",92,179.33,177.457
232,2,"16DS",4,180.67,182.853
236,2,"16DS",96,191.67,193.538
237,2,"16DS",131,164.33,169.74
242,2,"16DS",53,181.67,185.096
246,2,"16DS",156,187.33,182.518
247,2,"16DS",66,186.33,181.922
248,2,"16DS",90,179.33,172.692
249,2,"16DS",35,186,182.689
252,2,"16DS",48,183.67,176.08
255,2,"16DS",94,183,184.556
257,2,"16DS",67,191.33,186.313
265,2,"16DS",135,179.67,176.289
273,2,"16DS",40,161.67,190.443
280,2,"16DS",142,181.33,174.734
281,2,"16DS",42,186,182.311
306,2,"16WW",82,182,202.006
312,2,"16WW",136,191,188.861
315,2,"16WW",25,203,195.605
322,2,"16WW",30,198.33,196.154
323,2,"16WW",141,198.67,194.844
327,2,"16WW",89,203,203.557
347,2,"16WW",57,180,192.073
351,2,"16WW",3,161.67,191.863
360,2,"16WW",65,196,194.831
374,2,"16WW",36,201.67,198.585
381,2,"16WW",139,210.67,203.602
10,3,"14DS",139,214.7,215.511
11,3,"14DS",142,209,194.303
17,3,"14DS",53,211.7,202.509
21,3,"14DS",103,208.3,208.418
22,3,"14DS",112,197,201.139
28,3,"14DS",14,197,190.546
30,3,"14DS",5,192.3,200.647
33,3,"14DS",90,193,195.433
38,3,"14DS",128,194.3,196.785
44,3,"14DS",8,205.7,203.255
46,3,"14DS",60,204.7,208.324
48,3,"14DS",133,206.7,197.638
50,3,"14DS",125,190.3,194.64
55,3,"14DS",156,200.3,205.651
56,3,"14DS",48,201,198.229
58,3,"14DS",3,197.3,193.385
61,3,"14DS",19,202.3,200.082
72,3,"14DS",136,201.3,198.667
82,3,"14DS",154,201.3,202.022
104,3,"14WW",24,199.7,194.624
110,3,"14WW",114,213.7,201.518
113,3,"14WW",158,220,202.694
115,3,"14WW",25,200.3,194.855
131,3,"14WW",15,179.3,183.129
133,3,"14WW",9,183.7,194.663
134,3,"14WW",66,195.3,192.816
138,3,"14WW",68,204,197.385
143,3,"14WW",42,201.7,190.666
156,3,"14WW",33,204,188.138
157,3,"14WW",52,219.3,203.04
160,3,"14WW",35,199.7,192.229
169,3,"14WW",67,194,198.13
174,3,"14WW",143,188,184.125
175,3,"14WW",96,199,204.328
179,3,"14WW",77,177,182.705
187,3,"14WW",69,207.3,198.035
189,3,"14WW",159,200,193.251
190,3,"14WW",78,192.7,185.38
192,3,"14WW",123,89.7,96.955
195,3,"16DS",173,173.67,184.342
203,3,"16DS",87,188.67,184.873
205,3,"16DS",89,195.67,190.729
206,3,"16DS",172,185,184.904
210,3,"16DS",72,182.33,186.258
214,3,"16DS",148,164.67,166.899
215,3,"16DS",1,184.67,178.139
220,3,"16DS",30,188,184.51
229,3,"16DS",138,160,172.865
230,3,"16DS",81,192.33,192.406
233,3,"16DS",145,178.33,190.669
240,3,"16DS",55,190.67,189.747
244,3,"16DS",177,193.67,183.365
245,3,"16DS",47,202.33,186.182
251,3,"16DS",83,189,185.474
253,3,"16DS",95,187,190.603
260,3,"16DS",82,199.67,181.296
262,3,"16DS",38,188.67,177.614
264,3,"16DS",76,187,186.748
268,3,"16DS",20,181,177.746
272,3,"16DS",165,144.67,181.594
279,3,"16DS",16,182.67,194.55
283,3,"16DS",106,196.67,188.115
285,3,"16DS",93,194.33,173.623
287,3,"16DS",57,183,177.834
289,3,"16WW",75,177,183.727
292,3,"16WW",40,210.33,189.951
296,3,"16WW",29,220,201.18
303,3,"16WW",92,192.33,187.491
307,3,"16WW",85,159.67,191.13
316,3,"16WW",37,199,189.09
318,3,"16WW",4,208.67,189.629
335,3,"16WW",64,201,196.98
338,3,"16WW",18,179,201.449
339,3,"16WW",6,186.67,186.882
352,3,"16WW",10,161.67,176.582
359,3,"16WW",107,186,194.394
362,3,"16WW",70,194,186.73
370,3,"16WW",54,210.67,204.054
380,3,"16WW",161,206.33,204.44
383,3,"16WW",26,204.67,199.243
2,4,"14DS",18,222.7,199.565
8,4,"14DS",15,192.7,192.768
13,4,"14DS",52,224,215.559
14,4,"14DS",72,200,206.626
35,4,"14DS",67,213.7,205.578
39,4,"14DS",10,177,184.694
40,4,"14DS",68,199,212.287
51,4,"14DS",76,202,208.291
57,4,"14DS",24,204.3,206.899
68,4,"14DS",9,197.3,203.256
71,4,"14DS",82,208.7,205.794
76,4,"14DS",145,205.7,209.928
78,4,"14DS",27,209.3,202.797
79,4,"14DS",20,199.7,198.092
83,4,"14DS",141,202.3,206.086
89,4,"14DS",143,198.3,194.71
90,4,"14DS",35,202.7,204.943
91,4,"14DS",2,198.3,198.782
92,4,"14DS",135,196.3,198.042
94,4,"14DS",37,205.7,198.797
105,4,"14WW",106,203.7,199.791
114,4,"14WW",16,218.3,197.862
117,4,"14WW",136,177.7,192.554
118,4,"14WW",6,184,185.211
121,4,"14WW",28,193.3,198.76
125,4,"14WW",131,181.7,178.284
126,4,"14WW",36,199.3,197.765
129,4,"14WW",142,195,185.081
130,4,"14WW",173,196,191.325
132,4,"14WW",89,196.3,204.528
135,4,"14WW",29,208.7,203.949
139,4,"14WW",4,182.7,195.979
144,4,"14WW",154,186.3,192.63
145,4,"14WW",156,200.7,192.571
154,4,"14WW",26,190,202.926
161,4,"14WW",57,200,185.812
162,4,"14WW",85,189.3,182.105
164,4,"14WW",128,193.7,184.609
166,4,"14WW",65,189,197.037
167,4,"14WW",92,178,190.078
168,4,"14WW",64,202.7,195.199
180,4,"14WW",107,191.3,192.04
181,4,"14WW",90,172.7,188.134
184,4,"14WW",58,196,200.61
191,4,"14WW",17,181,198.157
204,4,"16DS",25,181,186.267
219,4,"16DS",139,193.33,193.931
221,4,"16DS",19,185.33,177.06
241,4,"16DS",5,189,173.94
243,4,"16DS",54,189.67,194.666
254,4,"16DS",3,186,169.84
258,4,"16DS",125,170.67,172.524
266,4,"16DS",70,184,173.206
270,4,"16DS",77,163,173.378
271,4,"16DS",78,169.33,177.876
276,4,"16DS",13,169.67,174.017
284,4,"16DS",8,195.67,179.342
290,4,"16WW",69,204,201.847
293,4,"16WW",94,200,194.388
297,4,"16WW",121,92,116.882
299,4,"16WW",66,194.33,194.346
304,4,"16WW",133,191,190.431
305,4,"16WW",53,186,198.058
311,4,"16WW",1,189,192.247
314,4,"16WW",61,208.33,202.335
319,4,"16WW",138,182.67,181.511
325,4,"16WW",55,206.67,199.803
326,4,"16WW",11,191.67,186.558
330,4,"16WW",114,210.33,204.797
332,4,"16WW",103,201,198.639
334,4,"16WW",97,204.33,195.083
340,4,"16WW",95,207.33,200.621
343,4,"16WW",87,199.67,197.522
350,4,"16WW",33,163.67,201.127
353,4,"16WW",172,185,199.836
356,4,"16WW",93,180.67,192.079
361,4,"16WW",38,189.33,193.098
363,4,"16WW",177,195,198.316
365,4,"16WW",81,205,203.88
366,4,"16WW",148,181,176.877
376,4,"16WW",112,189.33,191.44
4,5,"14DS",107,205.7,200.608
5,5,"14DS",96,216,212.899
6,5,"14DS",70,196,197.418
9,5,"14DS",40,202.3,204.842
18,5,"14DS",57,190.7,201.202
20,5,"14DS",25,202.7,207.258
26,5,"14DS",42,200.7,205.029
27,5,"14DS",13,197.3,192.852
31,5,"14DS",148,186,186.824
36,5,"14DS",66,201,204.792
42,5,"14DS",177,207.7,206.633
43,5,"14DS",6,191,196.778
45,5,"14DS",65,203.7,204.671
49,5,"14DS",114,209,217.136
59,5,"14DS",69,215,209.692
64,5,"14DS",97,202,207.684
66,5,"14DS",4,201.7,203.296
75,5,"14DS",94,197.3,206.647
80,5,"14DS",58,211.3,208.865
88,5,"14DS",89,220,210.497
96,5,"14DS",78,191.3,198.384
103,5,"14WW",83,199,194.64
106,5,"14WW",172,198,193.219
108,5,"14WW",138,190,176.632
120,5,"14WW",72,205,191.759
123,5,"14WW",10,174.3,170.211
124,5,"14WW",145,201,196.188
127,5,"14WW",61,206.7,199.511
128,5,"14WW",1,188.7,189.521
140,5,"14WW",11,180,187.248
146,5,"14WW",30,196.7,194.174
149,5,"14WW",95,200.3,199.721
155,5,"14WW",135,177.7,188.198
158,5,"14WW",112,192.3,188.266
163,5,"14WW",3,186.7,182.204
182,5,"14WW",141,192.7,194.064
183,5,"14WW",87,199.3,194.398
196,5,"16DS",29,184,197.31
197,5,"16DS",159,187.33,184.256
199,5,"16DS",161,200.67,190.859
200,5,"16DS",75,172.33,170.85
202,5,"16DS",123,0,110.824
212,5,"16DS",2,190,175.884
218,5,"16DS",17,198.67,180.625
228,5,"16DS",26,188.33,189.586
234,5,"16DS",121,70.67,108.979
235,5,"16DS",14,160,175.655
250,5,"16DS",36,192,187.323
259,5,"16DS",103,184.67,189.707
261,5,"16DS",158,197.67,197.975
263,5,"16DS",27,188.33,182.617
275,5,"16DS",33,172,184.461
278,5,"16DS",60,195.67,185.654
288,5,"16DS",9,191.33,180.923
300,5,"16WW",125,186,184.646
302,5,"16WW",106,206.67,200.512
308,5,"16WW",142,159.67,196.328
317,5,"16WW",24,203,195.646
321,5,"16WW",154,192,192.073
324,5,"16WW",47,202,201.395
333,5,"16WW",128,183,188.541
336,5,"16WW",16,195,205.689
341,5,"16WW",165,193.33,182.154
342,5,"16WW",156,189,197.296
348,5,"16WW",48,179.67,192.149
349,5,"16WW",15,181.67,184.073
364,5,"16WW",28,204.33,196.358
367,5,"16WW",52,202.67,210.095
368,5,"16WW",131,183.33,179.264
369,5,"16WW",68,201.33,200.127
371,5,"16WW",76,197.33,197.884
372,5,"16WW",5,193.67,189.163
375,5,"16WW",173,197,192.359
377,5,"16WW",20,183.33,191.825
378,5,"16WW",77,178,184.196
384,5,"16WW",8,187.67,196.433
