"testing","fold","env","individual","observed","predicted"
346,2,"16WW",27,189,190.701
349,2,"16WW",15,181.67,197.034
350,2,"16WW",33,163.67,189.082
352,2,"16WW",10,161.67,191.935
354,2,"16WW",143,186.33,189.583
359,2,"16WW",107,186,191.335
362,2,"16WW",70,194,187.123
364,2,"16WW",28,204.33,194.449
373,2,"16WW",72,198.33,192.525
375,2,"16WW",173,197,190.313
377,2,"16WW",20,183.33,189.29
380,2,"16WW",161,206.33,191.955
382,2,"16WW",13,196,188.405
383,2,"16WW",26,204.67,199.213
2,3,"14DS",18,222.7,198.909
9,3,"14DS",40,202.3,198.625
17,3,"14DS",53,211.7,203.586
24,3,"14DS",87,202.3,205.492
28,3,"14DS",14,197,202.627
33,3,"14DS",90,193,203.005
36,3,"14DS",66,201,197.902
40,3,"14DS",68,199,200.591
42,3,"14DS",177,207.7,203.266
44,3,"14DS",8,205.7,208.168
50,3,"14DS",125,190.3,204.527
54,3,"14DS",172,215,203.672
55,3,"14DS",156,200.3,204.966
56,3,"14DS",48,201,199.104
58,3,"14DS",3,197.3,204.912
59,3,"14DS",69,215,202.218
77,3,"14DS",123,97.7,200.513
80,3,"14DS",58,211.3,205.485
82,3,"14DS",154,201.3,203.179
96,3,"14DS",78,191.3,201.739
102,3,"14WW",125,183,193.876
106,3,"14WW",172,198,193.022
112,3,"14WW",18,214,188.259
134,3,"14WW",66,195.3,187.252
138,3,"14WW",68,204,189.94
144,3,"14WW",154,186.3,192.529
145,3,"14WW",156,200.7,194.316
147,3,"14WW",177,193.3,192.615
150,3,"14WW",14,187.3,191.977
159,3,"14WW",8,188,197.518
163,3,"14WW",3,186.7,194.262
165,3,"14WW",48,189.3,188.454
177,3,"14WW",40,202.3,187.975
181,3,"14WW",90,172.7,192.355
183,3,"14WW",87,199.3,194.842
184,3,"14WW",58,196,194.834
186,3,"14WW",53,200.3,192.936
187,3,"14WW",69,207.3,191.567
190,3,"14WW",78,192.7,191.089
192,3,"14WW",123,89.7,189.863
201,3,"16DS",58,190.33,185.567
202,3,"16DS",123,0,180.595
203,3,"16DS",87,188.67,185.574
206,3,"16DS",172,185,183.754
211,3,"16DS",69,181.67,182.3
216,3,"16DS",154,186.33,183.261
222,3,"16DS",68,198,180.673
224,3,"16DS",18,166,178.991
235,3,"16DS",14,160,182.709
242,3,"16DS",53,181.67,183.668
244,3,"16DS",177,193.67,183.348
246,3,"16DS",156,187.33,185.048
247,3,"16DS",66,186.33,177.984
248,3,"16DS",90,179.33,183.087
252,3,"16DS",48,183.67,179.186
254,3,"16DS",3,186,184.994
258,3,"16DS",125,170.67,184.609
271,3,"16DS",78,169.33,181.821
273,3,"16DS",40,161.67,178.707
284,3,"16DS",8,195.67,188.25
290,3,"16WW",69,204,192.89
292,3,"16WW",40,210.33,189.298
299,3,"16WW",66,194.33,188.575
300,3,"16WW",125,186,195.199
305,3,"16WW",53,186,194.259
309,3,"16WW",58,203.33,196.157
321,3,"16WW",154,192,193.852
328,3,"16WW",14,179,193.3
337,3,"16WW",78,191.33,192.412
338,3,"16WW",18,179,189.582
342,3,"16WW",156,189,195.639
343,3,"16WW",87,199.67,196.165
348,3,"16WW",48,179.67,189.777
351,3,"16WW",3,161.67,195.585
353,3,"16WW",172,185,194.345
355,3,"16WW",123,147.67,191.186
358,3,"16WW",90,190,193.678
363,3,"16WW",177,195,193.938
369,3,"16WW",68,201.33,191.263
384,3,"16WW",8,187.67,198.841
3,4,"14DS",93,203.3,199.674
15,4,"14DS",85,204,198.78
23,4,"14DS",77,202.3,203.173
35,4,"14DS",67,213.7,201.255
37,4,"14DS",16,220,198.625
46,4,"14DS",60,204.7,202.926
48,4,"14DS",133,206.7,196.367
49,4,"14DS",114,209,204.464
60,4,"14DS",131,181.7,192.651
62,4,"14DS",17,196.7,197.381
65,4,"14DS",121,132.7,207.539
67,4,"14DS",83,213,193.166
68,4,"14DS",9,197.3,199.39
71,4,"14DS",82,208.7,197.907
72,4,"14DS",136,201.3,199.498
73,4,"14DS",11,198.7,200.692
76,4,"14DS",145,205.7,201.531
85,4,"14DS",61,212,208.378
88,4,"14DS",89,220,204.326
94,4,"14DS",37,205.7,203.771
101,4,"14WW",60,193,193.877
103,4,"14WW",83,199,184.117
107,4,"14WW",37,195.7,194.722
110,4,"14WW",114,213.7,195.415
114,4,"14WW",16,218.3,189.576
116,4,"14WW",133,180.7,187.319
117,4,"14WW",136,177.7,190.449
124,4,"14WW",145,201,192.482
125,4,"14WW",131,181.7,183.602
127,4,"14WW",61,206.7,199.329
132,4,"14WW",89,196.3,195.277
133,4,"14WW",9,183.7,190.341
140,4,"14WW",11,180,191.643
141,4,"14WW",121,101.3,198.49
151,4,"14WW",82,198.3,188.858
162,4,"14WW",85,189.3,189.731
169,4,"14WW",67,194,192.206
172,4,"14WW",93,175,190.626
179,4,"14WW",77,177,194.124
191,4,"14WW",17,181,188.332
193,4,"16DS",37,161,183.484
198,4,"16DS",85,177.67,178.493
205,4,"16DS",89,195.67,184.039
208,4,"16DS",136,183.33,179.211
218,4,"16DS",17,198.67,177.094
226,4,"16DS",61,188,188.091
231,4,"16DS",133,182.33,176.081
233,4,"16DS",145,178.33,181.244
234,4,"16DS",121,70.67,187.252
237,4,"16DS",131,164.33,172.364
238,4,"16DS",11,173.67,180.405
251,4,"16DS",83,189,172.879
256,4,"16DS",114,192,184.177
257,4,"16DS",67,191.33,180.968
260,4,"16DS",82,199.67,177.62
270,4,"16DS",77,163,182.886
278,4,"16DS",60,195.67,182.639
279,4,"16DS",16,182.67,178.338
285,4,"16DS",93,194.33,179.388
288,4,"16DS",9,191.33,179.104
291,4,"16WW",17,203.33,188.837
294,4,"16WW",145,214,192.987
297,4,"16WW",121,92,198.995
304,4,"16WW",133,191,187.823
306,4,"16WW",82,182,189.363
307,4,"16WW",85,159.67,190.236
310,4,"16WW",67,194.67,192.711
312,4,"16WW",136,191,190.954
314,4,"16WW",61,208.33,199.834
316,4,"16WW",37,199,195.227
320,4,"16WW",60,201,194.382
326,4,"16WW",11,191.67,192.148
327,4,"16WW",89,203,195.782
330,4,"16WW",114,210.33,195.92
336,4,"16WW",16,195,190.081
345,4,"16WW",83,190,184.622
356,4,"16WW",93,180.67,191.13
357,4,"16WW",9,200.33,190.846
368,4,"16WW",131,183.33,184.107
378,4,"16WW",77,178,194.629
18,5,"14DS",57,190.7,200.83
19,5,"14DS",64,199,201.059
25,5,"14DS",1,199,200.163
26,5,"14DS",42,200.7,196.478
31,5,"14DS",148,186,204.213
32,5,"14DS",158,211.7,198.723
34,5,"14DS",95,214.3,198.747
41,5,"14DS",30,204.7,203.793
43,5,"14DS",6,191,202.928
45,5,"14DS",65,203.7,203.088
47,5,"14DS",55,216,204.423
52,5,"14DS",38,203,199.908
75,5,"14DS",94,197.3,201.129
90,5,"14DS",35,202.7,202.804
92,5,"14DS",135,196.3,198.202
93,5,"14DS",81,215.3,198.892
98,5,"14WW",38,179.7,189.369
99,5,"14WW",55,193.3,193.883
113,5,"14WW",158,220,188.183
118,5,"14WW",6,184,192.389
119,5,"14WW",94,198.3,190.589
128,5,"14WW",1,188.7,189.623
137,5,"14WW",81,203.7,188.352
143,5,"14WW",42,201.7,185.938
146,5,"14WW",30,196.7,193.253
149,5,"14WW",95,200.3,188.208
152,5,"14WW",148,166.3,193.673
155,5,"14WW",135,177.7,187.662
160,5,"14WW",35,199.7,192.264
161,5,"14WW",57,200,190.29
166,5,"14WW",65,189,192.548
168,5,"14WW",64,202.7,190.519
213,5,"16DS",64,188.67,179.561
214,5,"16DS",148,164.67,182.716
215,5,"16DS",1,184.67,178.665
220,5,"16DS",30,188,182.296
230,5,"16DS",81,192.33,177.395
240,5,"16DS",55,190.67,182.926
249,5,"16DS",35,186,181.306
253,5,"16DS",95,187,177.25
255,5,"16DS",94,183,179.632
261,5,"16DS",158,197.67,177.225
262,5,"16DS",38,188.67,178.411
265,5,"16DS",135,179.67,176.704
267,5,"16DS",65,190.33,181.59
281,5,"16DS",42,186,174.981
286,5,"16DS",6,176,181.431
287,5,"16DS",57,183,179.333
293,5,"16WW",94,200,191.341
295,5,"16WW",158,209,188.935
311,5,"16WW",1,189,190.375
322,5,"16WW",30,198.33,194.005
325,5,"16WW",55,206.67,194.635
329,5,"16WW",42,188.33,186.69
331,5,"16WW",135,193,188.414
335,5,"16WW",64,201,191.271
339,5,"16WW",6,186.67,193.141
340,5,"16WW",95,207.33,188.96
344,5,"16WW",35,189,193.016
347,5,"16WW",57,180,191.042
360,5,"16WW",65,196,193.3
361,5,"16WW",38,189.33,190.121
365,5,"16WW",81,205,189.104
366,5,"16WW",148,181,194.425
