"testing","fold","env","individual","observed","predicted"
122,2,"14WW",27,192.7,196.062
123,2,"14WW",10,174.3,171.481
126,2,"14WW",36,199.3,196.594
136,2,"14WW",161,197,205.094
153,2,"14WW",13,172.3,186.116
160,2,"14WW",35,199.7,192.884
162,2,"14WW",85,189.3,181.647
164,2,"14WW",128,193.7,187.058
169,2,"14WW",67,194,198.246
170,2,"14WW",47,193.3,201.733
181,2,"14WW",90,172.7,187.028
185,2,"14WW",103,202,195.569
187,2,"14WW",69,207.3,199.227
193,2,"16DS",37,161,186.339
196,2,"16DS",29,184,188.84
201,2,"16DS",58,190.33,181.606
205,2,"16DS",89,195.67,194.613
210,2,"16DS",72,182.33,191.52
214,2,"16DS",148,164.67,170.897
216,2,"16DS",154,186.33,177.685
217,2,"16DS",141,188.67,178.141
221,2,"16DS",19,185.33,182.29
222,2,"16DS",68,198,185.382
227,2,"16DS",92,179.33,174.078
228,2,"16DS",26,188.33,185.02
243,2,"16DS",54,189.67,200.794
247,2,"16DS",66,186.33,179.508
251,2,"16DS",83,189,177.415
255,2,"16DS",94,183,186.055
261,2,"16DS",158,197.67,196.907
262,2,"16DS",38,188.67,182.818
264,2,"16DS",76,187,189.23
265,2,"16DS",135,179.67,166.718
266,2,"16DS",70,184,168.094
270,2,"16DS",77,163,174.761
272,2,"16DS",165,144.67,180.353
274,2,"16DS",15,174,170.746
277,2,"16DS",52,190,198.794
280,2,"16DS",142,181.33,176.766
284,2,"16DS",8,195.67,179.043
288,2,"16DS",9,191.33,179.657
289,2,"16WW",75,177,185.801
292,2,"16WW",40,210.33,187.169
294,2,"16WW",145,214,198.359
298,2,"16WW",159,196,192.159
302,2,"16WW",106,206.67,199.661
306,2,"16WW",82,182,204.216
313,2,"16WW",96,213,199.931
320,2,"16WW",60,201,190.616
334,2,"16WW",97,204.33,196.841
339,2,"16WW",6,186.67,183.528
342,2,"16WW",156,189,192.902
347,2,"16WW",57,180,192.611
350,2,"16WW",33,163.67,202.209
364,2,"16WW",28,204.33,200.786
372,2,"16WW",5,193.67,184.871
1,3,"14DS",29,214.3,217.177
7,3,"14DS",106,200,211.339
15,3,"14DS",85,204,193.879
20,3,"14DS",25,202.7,208.113
26,3,"14DS",42,200.7,207.531
30,3,"14DS",5,192.3,199.999
36,3,"14DS",66,201,205.224
45,3,"14DS",65,203.7,206.365
52,3,"14DS",38,203,199.211
57,3,"14DS",24,204.3,210.94
59,3,"14DS",69,215,210.814
63,3,"14DS",75,185.7,195.644
67,3,"14DS",83,213,206.288
68,3,"14DS",9,197.3,207.289
76,3,"14DS",145,205.7,210.895
97,3,"14WW",139,208.3,202.755
108,3,"14WW",138,190,176.153
110,3,"14WW",114,213.7,202.983
121,3,"14WW",28,193.3,195.083
127,3,"14WW",61,206.7,199.871
130,3,"14WW",173,196,190.431
137,3,"14WW",81,203.7,203.701
145,3,"14WW",156,200.7,190.432
146,3,"14WW",30,196.7,194.028
148,3,"14WW",54,211.3,202.806
149,3,"14WW",95,200.3,201.486
158,3,"14WW",112,192.3,188.296
161,3,"14WW",57,200,184.514
173,3,"14WW",19,182,190.146
175,3,"14WW",96,199,206.234
178,3,"14WW",97,186,198.721
180,3,"14WW",107,191.3,192.875
194,3,"16DS",143,167,180.262
197,3,"16DS",159,187.33,185.444
203,3,"16DS",87,188.67,184.545
208,3,"16DS",136,183.33,178.157
213,3,"16DS",64,188.67,184.598
231,3,"16DS",133,182.33,181.338
232,3,"16DS",4,180.67,179.984
234,3,"16DS",121,70.67,103.257
235,3,"16DS",14,160,173.753
245,3,"16DS",47,202.33,186.996
248,3,"16DS",90,179.33,169.019
249,3,"16DS",35,186,185.324
252,3,"16DS",48,183.67,177.02
260,3,"16DS",82,199.67,184.228
263,3,"16DS",27,188.33,183.338
273,3,"16DS",40,161.67,189.573
275,3,"16DS",33,172,180.09
276,3,"16DS",13,169.67,173.683
278,3,"16DS",60,195.67,185.513
285,3,"16DS",93,194.33,168.451
286,3,"16DS",6,176,176.921
291,3,"16WW",17,203.33,187.963
293,3,"16WW",94,200,199.037
295,3,"16WW",158,209,203.824
300,3,"16WW",125,186,186.549
301,3,"16WW",2,187,186.194
303,3,"16WW",92,192.33,190.493
305,3,"16WW",53,186,199.036
308,3,"16WW",142,159.67,200.113
309,3,"16WW",58,203.33,202.978
311,3,"16WW",1,189,189.237
316,3,"16WW",37,199,191.162
321,3,"16WW",154,192,193.531
326,3,"16WW",11,191.67,184.062
327,3,"16WW",89,203,205.617
331,3,"16WW",135,193,186.432
332,3,"16WW",103,201,201.297
333,3,"16WW",128,183,188.724
336,3,"16WW",16,195,207.759
337,3,"16WW",78,191.33,184.282
349,3,"16WW",15,181.67,184.842
351,3,"16WW",3,161.67,194.884
352,3,"16WW",10,161.67,178.062
353,3,"16WW",172,185,201.731
355,3,"16WW",123,147.67,77.062
362,3,"16WW",70,194,183.674
363,3,"16WW",177,195,198.504
368,3,"16WW",131,183.33,176.006
371,3,"16WW",76,197.33,201.315
373,3,"16WW",72,198.33,194.555
377,3,"16WW",20,183.33,195.077
378,3,"16WW",77,178,179.097
380,3,"16WW",161,206.33,205.283
384,3,"16WW",8,187.67,193.181
2,4,"14DS",18,222.7,199.102
4,4,"14DS",107,205.7,199.228
5,4,"14DS",96,216,212.522
12,4,"14DS",33,228.3,192.49
18,4,"14DS",57,190.7,201.278
22,4,"14DS",112,197,199.975
31,4,"14DS",148,186,183.841
39,4,"14DS",10,177,183.431
40,4,"14DS",68,199,210.805
46,4,"14DS",60,204.7,206.52
49,4,"14DS",114,209,219.53
64,4,"14DS",97,202,207.908
75,4,"14DS",94,197.3,206.594
78,4,"14DS",27,209.3,203.358
84,4,"14DS",159,198.3,206.21
92,4,"14DS",135,196.3,197.864
93,4,"14DS",81,215.3,212.802
98,4,"14WW",38,179.7,193.992
99,4,"14WW",55,193.3,202.134
107,4,"14WW",37,195.7,191.33
111,4,"14WW",76,203.7,198.042
113,4,"14WW",158,220,205.468
114,4,"14WW",16,218.3,199.315
116,4,"14WW",133,180.7,197.514
125,4,"14WW",131,181.7,177.865
128,4,"14WW",1,188.7,191.266
129,4,"14WW",142,195,184.379
134,4,"14WW",66,195.3,193.382
140,4,"14WW",11,180,187.954
142,4,"14WW",5,178,194.408
144,4,"14WW",154,186.3,189.608
147,4,"14WW",177,193.3,196.514
159,4,"14WW",8,188,193.274
171,4,"14WW",2,181.3,190.33
174,4,"14WW",143,188,186.918
179,4,"14WW",77,177,183.196
182,4,"14WW",141,192.7,193.031
183,4,"14WW",87,199.3,194.867
200,4,"16DS",75,172.33,172.399
202,4,"16DS",123,0,113.143
209,4,"16DS",128,169.67,176.441
211,4,"16DS",69,181.67,194.244
218,4,"16DS",17,198.67,184.878
223,4,"16DS",28,185.67,189.07
246,4,"16DS",156,187.33,184.41
254,4,"16DS",3,186,165.631
258,4,"16DS",125,170.67,174.216
259,4,"16DS",103,184.67,190.42
268,4,"16DS",20,181,178.478
271,4,"16DS",78,169.33,178.628
281,4,"16DS",42,186,180.094
283,4,"16DS",106,196.67,190.415
296,4,"16WW",29,220,201.476
297,4,"16WW",121,92,118.726
310,4,"16WW",67,194.67,198.206
315,4,"16WW",25,203,195.075
318,4,"16WW",4,208.67,191.621
319,4,"16WW",138,182.67,180.29
322,4,"16WW",30,198.33,197.581
335,4,"16WW",64,201,195.382
341,4,"16WW",165,193.33,180.476
344,4,"16WW",35,189,193.76
345,4,"16WW",83,190,200.903
348,4,"16WW",48,179.67,190.116
356,4,"16WW",93,180.67,190.522
357,4,"16WW",9,200.33,189.814
360,4,"16WW",65,196,194.665
367,4,"16WW",52,202.67,208.747
374,4,"16WW",36,201.67,201.22
381,4,"16WW",139,210.67,204.253
383,4,"16WW",26,204.67,201.378
8,5,"14DS",15,192.7,194.043
11,5,"14DS",142,209,193.409
13,5,"14DS",52,224,213.494
14,5,"14DS",72,200,206.282
16,5,"14DS",26,218.7,205.004
21,5,"14DS",103,208.3,205.451
24,5,"14DS",87,202.3,208.783
29,5,"14DS",28,210.3,206.29
32,5,"14DS",158,211.7,223.359
33,5,"14DS",90,193,194.554
38,5,"14DS",128,194.3,196.141
44,5,"14DS",8,205.7,203.7
51,5,"14DS",76,202,208.209
53,5,"14DS",92,199,198.683
61,5,"14DS",19,202.3,195.925
70,5,"14DS",161,214,211.924
74,5,"14DS",54,214.7,215.658
80,5,"14DS",58,211.3,207.393
82,5,"14DS",154,201.3,200.547
87,5,"14DS",47,208.3,211.782
100,5,"14WW",70,173.7,190.934
101,5,"14WW",60,193,199.43
102,5,"14WW",125,183,181.38
103,5,"14WW",83,199,195.791
105,5,"14WW",106,203.7,197.118
109,5,"14WW",20,189.3,186.752
117,5,"14WW",136,177.7,190.601
118,5,"14WW",6,184,184.056
119,5,"14WW",94,198.3,194.211
132,5,"14WW",89,196.3,206.588
135,5,"14WW",29,208.7,198.18
138,5,"14WW",68,204,196.73
139,5,"14WW",4,182.7,194.077
150,5,"14WW",14,187.3,182.59
151,5,"14WW",82,198.3,195.494
163,5,"14WW",3,186.7,181.684
168,5,"14WW",64,202.7,190.472
176,5,"14WW",165,187.7,184.85
177,5,"14WW",40,202.3,191.827
186,5,"14WW",53,200.3,194.338
189,5,"14WW",159,200,191.183
190,5,"14WW",78,192.7,184.775
192,5,"14WW",123,89.7,96.509
195,5,"16DS",173,173.67,186.375
198,5,"16DS",85,177.67,175.433
206,5,"16DS",172,185,190.424
212,5,"16DS",2,190,173.145
215,5,"16DS",1,184.67,176.67
219,5,"16DS",139,193.33,197.237
224,5,"16DS",18,166,194.02
226,5,"16DS",61,188,195.279
233,5,"16DS",145,178.33,194.196
244,5,"16DS",177,193.67,180.462
250,5,"16DS",36,192,178.312
256,5,"16DS",114,192,195.817
257,5,"16DS",67,191.33,190.855
267,5,"16DS",65,190.33,182.541
279,5,"16DS",16,182.67,194.346
282,5,"16DS",97,196.67,180.962
290,5,"16WW",69,204,203.546
304,5,"16WW",133,191,190.816
317,5,"16WW",24,203,193.851
323,5,"16WW",141,198.67,193.199
325,5,"16WW",55,206.67,200.401
329,5,"16WW",42,188.33,196.313
340,5,"16WW",95,207.33,204.453
346,5,"16WW",27,189,193.029
354,5,"16WW",143,186.33,185.986
359,5,"16WW",107,186,195.15
361,5,"16WW",38,189.33,190.223
365,5,"16WW",81,205,200.99
366,5,"16WW",148,181,171.329
376,5,"16WW",112,189.33,188.315
382,5,"16WW",13,196,183.3
