"testing","fold","env","individual","observed","predicted"
182,2,"14WW",141,192.7,187.292
184,2,"14WW",58,196,195.498
192,2,"14WW",123,89.7,189.865
201,2,"16DS",58,190.33,183.177
202,2,"16DS",123,0,185.551
204,2,"16DS",25,181,182.702
217,2,"16DS",141,188.67,180.246
221,2,"16DS",19,185.33,182.711
230,2,"16DS",81,192.33,174.064
235,2,"16DS",14,160,186.544
238,2,"16DS",11,173.67,173.528
241,2,"16DS",5,189,170.929
248,2,"16DS",90,179.33,177.557
249,2,"16DS",35,186,184.254
258,2,"16DS",125,170.67,172.528
261,2,"16DS",158,197.67,177.172
267,2,"16DS",65,190.33,186.672
269,2,"16DS",112,180,172.55
275,2,"16DS",33,172,182.029
278,2,"16DS",60,195.67,175.919
279,2,"16DS",16,182.67,192.659
284,2,"16DS",8,195.67,180.685
288,2,"16DS",9,191.33,181.756
295,2,"16WW",158,209,185.681
300,2,"16WW",125,186,182.51
309,2,"16WW",58,203.33,197.165
315,2,"16WW",25,203,193.403
320,2,"16WW",60,201,185.497
323,2,"16WW",141,198.67,188.168
326,2,"16WW",11,191.67,184.803
328,2,"16WW",14,179,197.278
336,2,"16WW",16,195,202.368
344,2,"16WW",35,189,193.952
350,2,"16WW",33,163.67,193.856
355,2,"16WW",123,147.67,194.89
357,2,"16WW",9,200.33,187.569
358,2,"16WW",90,190,190.55
360,2,"16WW",65,196,197.598
365,2,"16WW",81,205,184.724
372,2,"16WW",5,193.67,181.345
376,2,"16WW",112,189.33,187.63
379,2,"16WW",19,190,192.587
384,2,"16WW",8,187.67,186.498
2,3,"14DS",18,222.7,205.169
3,3,"14DS",93,203.3,183.325
6,3,"14DS",70,196,191.881
9,3,"14DS",40,202.3,202.988
11,3,"14DS",142,209,204.116
16,3,"14DS",26,218.7,194.417
17,3,"14DS",53,211.7,199.475
21,3,"14DS",103,208.3,198.837
25,3,"14DS",1,199,193.015
27,3,"14DS",13,197.3,197.737
31,3,"14DS",148,186,192.831
35,3,"14DS",67,213.7,204.615
51,3,"14DS",76,202,209.558
52,3,"14DS",38,203,205.637
62,3,"14DS",17,196.7,207.153
67,3,"14DS",83,213,186.485
70,3,"14DS",161,214,207.992
74,3,"14DS",54,214.7,210.227
95,3,"14DS",36,205.3,186.922
96,3,"14DS",78,191.3,194.229
98,3,"14WW",38,179.7,196.848
100,3,"14WW",70,173.7,182.896
103,3,"14WW",83,199,177.264
111,3,"14WW",76,203.7,203.546
112,3,"14WW",18,214,196.146
126,3,"14WW",36,199.3,177.025
128,3,"14WW",1,188.7,184.535
129,3,"14WW",142,195,196.975
136,3,"14WW",161,197,201.354
148,3,"14WW",54,211.3,201.224
152,3,"14WW",148,166.3,189.032
153,3,"14WW",13,172.3,191.02
154,3,"14WW",26,190,186.649
169,3,"14WW",67,194,198.328
172,3,"14WW",93,175,171.712
177,3,"14WW",40,202.3,190.51
185,3,"14WW",103,202,191.426
186,3,"14WW",53,200.3,190.785
190,3,"14WW",78,192.7,187.409
191,3,"14WW",17,181,199.784
199,3,"16DS",161,200.67,193.523
214,3,"16DS",148,164.67,180.996
215,3,"16DS",1,184.67,171.86
218,3,"16DS",17,198.67,187.011
224,3,"16DS",18,166,188.148
228,3,"16DS",26,188.33,170.898
242,3,"16DS",53,181.67,175.946
243,3,"16DS",54,189.67,194.184
250,3,"16DS",36,192,158.291
251,3,"16DS",83,189,158.717
257,3,"16DS",67,191.33,189.71
259,3,"16DS",103,184.67,178.297
262,3,"16DS",38,188.67,192.428
264,3,"16DS",76,187,189.905
266,3,"16DS",70,184,167.675
271,3,"16DS",78,169.33,180.904
273,3,"16DS",40,161.67,179.463
276,3,"16DS",13,169.67,178.864
280,3,"16DS",142,181.33,185.202
285,3,"16DS",93,194.33,157.839
291,3,"16WW",17,203.33,196.85
292,3,"16WW",40,210.33,188.409
305,3,"16WW",53,186,193.262
308,3,"16WW",142,159.67,198.916
310,3,"16WW",67,194.67,196.158
311,3,"16WW",1,189,186.974
332,3,"16WW",103,201,195.232
337,3,"16WW",78,191.33,180.474
338,3,"16WW",18,179,194.998
345,3,"16WW",83,190,183.936
356,3,"16WW",93,180.67,177.34
361,3,"16WW",38,189.33,199.197
362,3,"16WW",70,194,181.724
366,3,"16WW",148,181,186.465
370,3,"16WW",54,210.67,201.945
371,3,"16WW",76,197.33,202.592
374,3,"16WW",36,201.67,183.591
380,3,"16WW",161,206.33,201.543
382,3,"16WW",13,196,194.125
383,3,"16WW",26,204.67,189.46
4,4,"14DS",107,205.7,202.472
5,4,"14DS",96,216,208.003
14,4,"14DS",72,200,197.811
24,4,"14DS",87,202.3,205.425
34,4,"14DS",95,214.3,201.404
36,4,"14DS",66,201,198.961
48,4,"14DS",133,206.7,205.13
49,4,"14DS",114,209,213.73
55,4,"14DS",156,200.3,205.788
56,4,"14DS",48,201,197.443
57,4,"14DS",24,204.3,206.816
59,4,"14DS",69,215,205.392
60,4,"14DS",131,181.7,197.54
63,4,"14DS",75,185.7,196.412
65,4,"14DS",121,132.7,206.259
72,4,"14DS",136,201.3,201.361
76,4,"14DS",145,205.7,213.376
85,4,"14DS",61,212,206.505
88,4,"14DS",89,220,209.337
94,4,"14DS",37,205.7,207.605
104,4,"14WW",24,199.7,196.424
107,4,"14WW",37,195.7,198.032
110,4,"14WW",114,213.7,202.578
116,4,"14WW",133,180.7,197.198
117,4,"14WW",136,177.7,191.032
120,4,"14WW",72,205,189.631
124,4,"14WW",145,201,202.75
125,4,"14WW",131,181.7,187.327
127,4,"14WW",61,206.7,196.666
132,4,"14WW",89,196.3,198.64
134,4,"14WW",66,195.3,190.062
141,4,"14WW",121,101.3,195.883
145,4,"14WW",156,200.7,196.238
149,4,"14WW",95,200.3,189.864
165,4,"14WW",48,189.3,187.35
175,4,"14WW",96,199,197.895
180,4,"14WW",107,191.3,191.669
183,4,"14WW",87,199.3,194.507
187,4,"14WW",69,207.3,194.32
188,4,"14WW",75,186,184.303
193,4,"16DS",37,161,187.423
200,4,"16DS",75,172.33,175.091
203,4,"16DS",87,188.67,184.95
205,4,"16DS",89,195.67,191.534
207,4,"16DS",107,186.33,180.662
208,4,"16DS",136,183.33,183.839
210,4,"16DS",72,182.33,181.094
211,4,"16DS",69,181.67,187.076
225,4,"16DS",24,180.67,184.669
226,4,"16DS",61,188,190.172
231,4,"16DS",133,182.33,187.462
233,4,"16DS",145,178.33,195.96
234,4,"16DS",121,70.67,184.003
236,4,"16DS",96,191.67,186.318
237,4,"16DS",131,164.33,177.582
246,4,"16DS",156,187.33,189.58
247,4,"16DS",66,186.33,177.855
252,4,"16DS",48,183.67,177.112
253,4,"16DS",95,187,178.035
256,4,"16DS",114,192,193.168
289,4,"16WW",75,177,189.175
290,4,"16WW",69,204,195.903
294,4,"16WW",145,214,206.416
297,4,"16WW",121,92,197.908
299,4,"16WW",66,194.33,188.728
304,4,"16WW",133,191,196.102
312,4,"16WW",136,191,193.363
313,4,"16WW",96,213,196.909
314,4,"16WW",61,208.33,198.8
316,4,"16WW",37,199,197.38
317,4,"16WW",24,203,194.493
327,4,"16WW",89,203,198.357
330,4,"16WW",114,210.33,202.666
340,4,"16WW",95,207.33,192.114
342,4,"16WW",156,189,196.424
343,4,"16WW",87,199.67,196.321
348,4,"16WW",48,179.67,189.1
359,4,"16WW",107,186,192.974
368,4,"16WW",131,183.33,188.087
373,4,"16WW",72,198.33,186.47
7,5,"14DS",106,200,195.16
8,5,"14DS",15,192.7,203.713
10,5,"14DS",139,214.7,199.695
23,5,"14DS",77,202.3,206.879
38,5,"14DS",128,194.3,205.029
41,5,"14DS",30,204.7,197.221
43,5,"14DS",6,191,200.218
47,5,"14DS",55,216,199.472
53,5,"14DS",92,199,214.786
54,5,"14DS",172,215,207.055
75,5,"14DS",94,197.3,205.46
78,5,"14DS",27,209.3,203.276
81,5,"14DS",165,204,206.159
82,5,"14DS",154,201.3,197.998
89,5,"14DS",143,198.3,203.779
91,5,"14DS",2,198.3,186.283
97,5,"14WW",139,208.3,189.629
99,5,"14WW",55,193.3,188.081
105,5,"14WW",106,203.7,184.449
106,5,"14WW",172,198,196.465
118,5,"14WW",6,184,190.9
119,5,"14WW",94,198.3,195.807
122,5,"14WW",27,192.7,195.089
131,5,"14WW",15,179.3,192.438
144,5,"14WW",154,186.3,185.733
146,5,"14WW",30,196.7,186.02
164,5,"14WW",128,193.7,198.489
167,5,"14WW",92,178,205.278
171,5,"14WW",2,181.3,176.648
174,5,"14WW",143,188,196.083
176,5,"14WW",165,187.7,198.631
179,5,"14WW",77,177,198.778
194,5,"16DS",143,167,188.358
206,5,"16DS",172,185,187.344
209,5,"16DS",128,169.67,188.011
212,5,"16DS",2,190,163.184
216,5,"16DS",154,186.33,175.805
219,5,"16DS",139,193.33,180.756
220,5,"16DS",30,188,175.73
227,5,"16DS",92,179.33,192.973
240,5,"16DS",55,190.67,178.114
255,5,"16DS",94,183,188
263,5,"16DS",27,188.33,183.338
270,5,"16DS",77,163,189.064
272,5,"16DS",165,144.67,187.552
274,5,"16DS",15,174,179.922
283,5,"16DS",106,196.67,178.356
286,5,"16DS",6,176,181.436
293,5,"16WW",94,200,198.231
301,5,"16WW",2,187,175.112
302,5,"16WW",106,206.67,187.01
303,5,"16WW",92,192.33,207.509
321,5,"16WW",154,192,190.419
322,5,"16WW",30,198.33,189.592
325,5,"16WW",55,206.67,191.184
333,5,"16WW",128,183,195.576
339,5,"16WW",6,186.67,191
341,5,"16WW",165,193.33,195.95
346,5,"16WW",27,189,190.341
349,5,"16WW",15,181.67,194.261
353,5,"16WW",172,185,197.458
354,5,"16WW",143,186.33,195.114
378,5,"16WW",77,178,196.374
381,5,"16WW",139,210.67,192.043
