GID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96
33,0.08356049461803686,-0.039421942132398254,-0.09465025301413711,-0.1419046159522,0.05095299834869413,0.11452665540370466,0.11887139869236704,0.15077425867734207,-0.2394510170836374,0.12479251111760928,-0.08259382817555508,-0.23259795373728132,-0.10346212138353404,-0.08196865979781132,0.1181312503730398,-0.016961126097243876,-0.23355268084014222,0.04695000892843861,0.0452923977378878,-0.16828522663074832,-0.13508787677464357,0.3045040906008663,0.03705922532180353,-0.04743591435411514,0.06432522547697275,1.0623273155531463,7.686048638305287e-4,0.025467138366085048,0.22677168938238956,-0.1928866647058154,0.17473970622410318,0.15416163839371716,-0.149802225378481,0.036509794261861024,-0.12352565917863824,0.0746919879599462,0.008535930271335231,0.021671488512527013,-0.12231265353825363,0.0650967077453353,-0.2073241726760681,-0.2195521128284967,-0.021530692927690973,0.02925468666993588,0.00970571375729269,-0.03308868092254998,0.06180014899656508,-0.09365722621419145,-0.013025926335689105,-0.07623112593397005,0.2071790657153459,-0.11214421663086382,-0.0823848253637001,-0.1577939442850604,0.0075709454051728665,-0.17206605828471885,0.17417336496510377,0.21450048157355633,0.062074181683569506,0.12223079440944949,0.186011919850188,0.011122336218157695,0.12092984174300565,-0.38268527705880284,0.00672674611616608,0.3518266456176177,-0.09101629115956945,-0.1672670923432284,-0.32495012171445214,0.31676721162137783,0.1549689530442846,0.044973870020384533,-0.06596235563925316,0.27378636526064637,-0.11826692532438215,-0.16789227111237576,-0.12246634654683325,-0.15711163330516378,0.03115335576837548,0.012300424801602039,-0.036269670343990215,-0.15809053044446916,0.08214916617203893,-0.12464702966730537,-0.13003107033915695,-0.07832954688658114,-0.3434890839598825,0.07451628426726623,-0.3042250380514166,0.25184654628965725,0.13909502099694862,-0.04282190879806064,0.19964131290374826,0.04637113602088656,-0.06840626298715846,-0.024531179859661145
35,-0.0667640679660332,0.06926149014369438,-0.0011504156094373243,0.21314294729646854,0.038391895682613475,0.15292601935326958,0.016707258847810318,-0.05011935632690791,-0.17630812798056966,0.02027790755448976,0.07371247365826929,0.0303869027200149,-0.015422241925651448,-0.045657524852252905,0.18220704294920426,-0.045098420873929894,0.04104947216913475,-0.1415615974944386,-0.07385486396089817,-0.17582162128195386,-0.03743362503488677,0.04540542217232139,-0.1335774378219935,-0.10734543536501136,-0.09154553485430236,7.686048638305287e-4,1.043137049386528,0.0605116901371177,-0.1205498026338763,0.01932746226264399,0.05559229387053166,-0.05547161078193801,0.0067114912786200584,0.048867346533834975,0.04307764494886137,-0.26993084545587537,-0.2765026723471903,-0.03511201128158642,0.05927317220199897,-0.012777495199996668,0.08276430969390296,0.11717764820855006,-0.003893253058207,-0.07268725919116897,0.4132084261333543,0.03774842580832277,-0.12636505596403882,0.03359317626350839,-0.10984526229732494,-0.107575224301938,-0.1140508890345725,-0.08356193082570257,0.11215621207445997,0.2700906039501629,-0.13690336829263583,0.1767462347482321,-0.25495933895062634,0.06746031123437476,0.18463159558487108,-0.011298402208985057,-0.17465151827693473,0.2700373377651972,0.05426603766278845,-0.15304141435382423,0.02365818300796056,0.028240852140487948,-0.03559901187881235,0.13263754038407927,-0.08547805872088067,-0.10124270600475606,-0.02462666836881573,0.07478752291214698,-0.039130914389836825,-0.12949803266966028,-0.15207939178111676,0.24268605379675243,-0.004320872400970581,-0.25399813488457446,0.05794535071554702,-0.1854484515001304,-0.28099181496718434,2.3362090785210613e-4,-0.1911421162893446,-0.1701818159186089,0.010040910742313221,-0.006496076239595216,0.020684993464583655,-0.15649768433282596,0.12530804880002702,-0.04085399213432622,0.21185342239807153,-0.09107913596589706,0.16892503148932628,-0.02334922798843906,-0.1032415127373476,0.21847580705968456
36,0.06799802593772328,-0.2234066711422926,0.05334668988920056,0.25047818438440567,-0.13582609404951085,-0.15593673635477076,0.048257836996559,-0.0224935657132932,-0.11948493672284619,0.18437076231391186,0.051814567024770004,-0.12693512641004967,-0.03465689773611854,0.22137527841001975,0.02515321701537754,-0.13324808042069441,-0.2720876278704752,-0.3738871210492732,-0.12570088256114997,0.05149775636284215,0.18877553047898615,-0.204080483601337,-0.14672632829454568,0.12870183056837736,0.05125892462625742,0.025467138366085048,0.0605116901371177,0.993981738878142,-0.008027774664565416,-0.11655050942397438,0.00437980941576725,0.2366823818488687,-0.197187007714943,-0.11053685684359833,-0.026476339099401298,0.12250207639267115,-0.2602052430580193,-0.07248140858705009,-0.07213446489175868,0.4050825908402175,-0.31731886821059324,0.23808513039999646,-0.030567318573982,0.2278313376682648,0.009234644386556409,-0.12674604183821084,0.07012615580566733,0.10976651266796657,-0.09636263198840832,-0.15775238922967572,-0.1290802498648624,0.06671284809080438,0.13630706254781194,-0.23552020228637932,0.010154627782325447,0.05029530346792418,0.1910002146093288,-0.10767511224651409,0.04464963286493054,-0.1812132154376721,-0.02715415277618755,0.35751171396008785,0.2334885332679163,-0.12888824168674157,0.33632635843120545,-0.06070130564467977,0.1361364906347855,0.1701790289105152,-0.12371808432220918,-0.2190519958945865,-0.059616424041421014,0.12135208093367623,0.11241302301708873,0.2480569241521992,-0.2695611197709636,0.06898766142417694,-0.13223783332547648,-0.17929185325235936,0.3152212493632286,-0.15539142294857108,0.02340950739443535,0.03871322737987487,0.11882949985658421,-0.08358861722462789,-0.08163364083824949,0.0028997676308187997,-0.19289960191370753,-0.0396118632410579,-0.20929893324038715,0.026260867665166606,-0.2463803868687625,-0.1625385633279002,0.13594191774598197,-0.20730454339566234,-0.14417578323934124,0.27182320089224765
37,0.00283600349488345,-0.1617880503793439,0.07799357990459249,-0.17617116402021962,-0.12262915278122523,0.12476668299240112,-0.08797538101450925,-0.022014833287212682,-0.09035454993822674,0.1698905975830686,-0.23068815480888005,-0.14032954770715125,0.2254483554897996,-0.2273619723053943,-0.1505915777714572,-0.1874554129130042,-0.303610484352174,0.10925217653677166,-0.04287044864799647,-0.10621131745903237,0.14474543527265182,-0.15806906889033745,0.0047963762082906284,0.07984451790615864,0.012628290281134982,0.22677168938238956,-0.1205498026338763,-0.008027774664565416,0.9878703345846369,-0.1619988972232687,0.15051899259313944,0.11403598949037379,0.013906353498328361,-0.1568638174076562,0.11237118804530251,0.10466674857529834,-0.04425920342053831,0.013868353742751562,-0.2358938893306402,-0.020352594907896343,-0.17156483304148304,0.03854534288740193,0.059328612278285585,-0.1557521868561681,-0.05293931052278742,-0.05839416680804388,0.011306807458801566,0.13807227290149335,-0.2053964513399636,0.016767765214973234,0.01898799044297338,0.08782254642786623,-0.13694141746075184,-0.030890345425846046,0.15632711820630618,-0.06604724851015602,0.02066797811989572,-0.12957983164386655,-0.013302534713691751,0.09511413179702383,0.19712615549618842,0.08553378819830687,0.0875069609409977,-0.2206611371325186,-0.09771793609106381,0.3779290529384354,0.07945128475183294,-0.20331498953036556,-0.011309688646018322,0.24366901355093315,0.3123878151372662,0.06441457359320744,-0.04677150928298672,-0.057392603104937615,0.019917976586784184,-0.06589272700717397,-0.2548471333352225,-0.11640983828996654,-8.343288186456507e-4,0.13446158983422254,0.014308314267860557,0.04699094852038333,0.060839298455428355,0.03845460991003033,-0.02919773442478069,0.03780032213371897,-0.23978297944011012,0.1464375030391537,-0.17253409711793696,0.19038917307816836,0.020684955609322965,-0.0676963733142246,-0.08054095283906507,0.10326302325236558,0.04647335282796022,0.014587507122823406
38,0.1452625102525847,-0.12045962167989391,-0.11205003110030967,0.09036277862493862,0.10219636750183016,-0.10770555490777646,0.0065391989669348885,-0.05177648272962921,0.05193181910811022,-0.15356015257715946,0.19187296974572873,-0.19504389642129472,0.28138890830367574,-0.22418742044898618,0.04119660400639462,0.2654646648124169,-0.03319341811349327,-0.24685120780268446,-0.18891452451474394,-0.15686970398530806,-0.1264423515608796,-0.18453604974830662,0.04899212612763105,0.19246329957963143,-0.30048413395310675,-0.1928866647058154,0.01932746226264399,-0.11655050942397438,-0.1619988972232687,0.9763088284404718,-0.04669248104169085,-0.3913298546523607,0.5163148929170146,-0.05125298756400363,-0.23270424273921556,-0.21440960582555652,-0.08461126219338341,0.21967028138525194,-0.08523093607933194,-0.2423485426141756,0.15905223024110735,0.06921898333107934,0.10411262410820982,0.16167237093611367,-0.2175496632281598,-0.019355714936726144,0.02550977004730761,0.2061473428435173,-0.40465760751180113,0.15773966184022564,0.2743933833576962,-0.2190281096888196,0.14763606965905,0.19183305744838877,0.057157804583445486,0.2883610576690205,-0.3146565895443322,0.19104323271604448,0.07480908810531663,0.11757540912445515,-0.04266986378348084,-0.15440652610096436,-0.06414117533309793,0.012310935912180675,0.006501549622400842,-0.1699638951871313,0.18764853276075874,-0.14881328712982098,0.07234202462672872,-0.06311052938261967,-0.031055367255047414,-0.3180442258203555,-0.0794837334326986,-0.05463485318761813,-0.0926776791213165,0.042536331031155075,-0.034380092147965974,0.20939866575720106,-0.2715818727235306,0.1875818433121294,0.15853675689807448,0.03608569338512029,-0.02394259478115235,0.1277297351355599,0.0037415832222032356,0.27120126211444934,0.02898788314870328,-0.23744728695342943,0.2134459600388357,-0.03422918460060098,-0.0371436838424183,0.2620816643279598,-0.3381498880962211,-0.007399428038345329,-0.14578434591420492,0.35071251200851494
40,0.015867018776531988,0.05407995070683879,0.16655013801922963,-0.12387873685314954,0.25039992350433476,0.2565992285678581,-0.07666177684917726,-0.049155526313329194,-0.26518170077559833,0.07680730099245268,-0.3103653840674155,-0.14589256577715554,-0.02062292785015018,0.009077824020761278,-0.21376661847627138,-9.410163546818952e-4,-0.09170953231658524,-0.2398732873767123,-0.0582914642725223,0.04775155061404626,-0.25886902532648776,0.01697895690717442,-0.07219678812383548,0.02390560788044899,-0.1255994239863513,0.17473970622410318,0.05559229387053166,0.00437980941576725,0.15051899259313944,-0.04669248104169085,0.9315713983948124,0.23639923030449872,-0.14322091853387903,0.16830864574394358,0.012384857947244287,-0.13767827310989156,0.1204873902953054,0.11581579334983787,-0.053337322176976926,-0.0025340932519532537,0.0327144140990324,-0.07387129299772623,0.039899230708917884,-0.10152339657562146,-0.1139249833789752,-0.2156061621733495,0.332689492927089,-0.010954655223012245,-0.14679279307384885,-0.003257605888103643,0.27533642283843435,-0.11019260422647219,0.026966782291730718,0.023975419225681097,0.20094018517172596,-0.24722048215990663,-0.09494428487953419,0.32257980970603856,0.04467261807241723,5.389603066612163e-4,0.09944567308184107,0.1431533936876231,-0.008125109582547085,-0.21066954374588376,-0.05071535870696773,0.29467551814669285,-0.1559868032340625,-0.16909543213577563,-0.3089200191659897,0.3612549095604811,0.052128903452321386,-0.16859254487779582,0.05203036614258917,-0.06798327493552533,-0.11289656550825818,-0.1320417732462113,-0.11242916864187211,0.011905869384855761,0.008879747915133483,0.10589148292935137,0.08266036309390626,0.04333628469964612,-0.012915805660791679,-0.4216302460477914,0.13922297546931617,0.09663364993501777,-0.2747172183440564,-0.114581865982663,-7.530651542141675e-4,-9.541941804498735e-4,0.05600574031476326,-0.06860240171317221,0.040901031809176217,-0.03128545004067148,0.0636586570975045,0.13733944411825677
42,0.045438694597852235,0.06973726130971886,0.13361082954025455,-0.04891175784169007,0.20657692033597042,-0.18497451078871424,0.15391397803956022,0.1654259667172185,-0.264757947511473,0.3073870955620196,-0.3424922344034042,0.12430775671873974,-0.0338191185427679,0.19457086483576824,-0.013790924006525589,0.014355127856160728,-0.056932595631810155,-0.2248952807290165,0.07005813958409811,0.1660042026250079,-0.09137617547848559,0.10552140093536835,-0.3966197458051861,7.604484540799572e-4,0.013190201854712293,0.15416163839371716,-0.05547161078193801,0.2366823818488687,0.11403598949037379,-0.3913298546523607,0.23639923030449872,1.0218116332768994,-0.09017612861853481,0.10164557006148892,-0.05306203003567695,0.1361659818838364,-0.11611444682151915,-0.35668484624461994,-0.07579907923536047,0.1686387926685827,-0.03781964429089494,-0.15519117490510204,-0.1572373982111211,-0.21551861114629278,0.26239909520493765,-0.26732447200849957,0.20636290396808274,-0.1476737009839112,0.06324122028542498,-0.1483398605710731,-0.09231558772251207,0.3065353126389055,0.15169065480619118,-0.1797894698238186,0.22414276511310932,-0.29526516470121283,-0.03572542374829045,0.24798820919648606,-0.23193473571743567,-0.21024999490183344,0.16147318507170666,0.2832368460822257,0.24821844508216326,-0.12376223026465057,0.14119914443423448,0.20856885568582118,-0.22927296203664055,0.1368183608165088,-0.25693453186301624,0.06335066051841746,-0.08212547442689942,-0.1002267079238736,0.11579174612696373,-0.0028013608982598625,-0.32095769395854845,0.197755031023381,0.2558746273779577,-0.037458208974867846,0.20719251627088642,-0.10487583942077092,0.04038770904582096,-0.09637270815907123,0.043680062340263,-0.309312399895752,0.16399925246749109,-0.31019829855032904,-0.309816052861292,-0.11514398790345676,-0.19203758659676448,0.32809875504781205,-0.07316775316594842,-0.358672064492818,0.1146177314909955,-0.025285292041076997,0.05752820158510351,-0.1505367192805648
47,-0.11853167103525454,-0.11064972111236275,-0.04965868949070153,-0.007870021681894787,0.0068716426339771,-0.2343486233171278,0.018620350598387195,-0.06083020871023855,-0.11444575748758902,-0.05647095592397789,0.07672724993889107,-0.06286772454353118,0.15877578392802863,-0.25649336029953046,0.0068087782243196,0.46431669635920103,-0.035600799284408756,0.07860193576638605,-0.14451631130101134,-0.29361489896008347,-0.03163246673550063,-0.21077761579429388,0.0427803210488507,0.31363592258205325,-0.0704895803047645,-0.149802225378481,0.0067114912786200584,-0.197187007714943,0.013906353498328361,0.5163148929170146,-0.14322091853387903,-0.09017612861853481,1.0267834321620444,-0.015755922379756523,-0.11022678233938872,-0.2487784777459704,-0.038311251270729735,0.17463504117049375,-0.24591999408437076,-0.09739941463271069,0.1867535801858621,-0.06767711148914435,0.18923543240218432,0.1174015806630829,-0.1089660370677498,-0.019031372158997605,0.07934572825395986,0.15446357805018618,-0.2590519646095906,-0.002492267693798091,0.2074423808061631,-0.13612554834422239,-0.014362803297078421,0.1189277503719522,0.06663536996390242,0.026883606984410877,-0.5878196952663263,0.13847720934579952,-0.11133411791352842,0.02054059830411818,0.1408917388220629,-0.11702684716578013,-0.0384756194801702,-0.05021495937397925,0.00466394691376498,0.07366348716270588,-0.029226816647272884,-0.1795825852582265,0.19706655182071078,-0.056247484531274546,-0.10093380255124756,-0.31052159600942053,0.06453344316743764,-0.16426486588050485,-0.05708121620274393,0.05732789029962677,-0.004233514401834945,0.09352951617570669,-0.2115907545411901,0.14584111382451032,-0.07634237849965102,0.11946374164094503,0.01273713403615248,-0.01107225822934092,-0.08073924303805403,0.25189500883695787,-0.030656582808327847,-0.07890972467982196,0.29910380400014397,0.043209442163760624,0.12176109419648748,0.09701630812958745,-0.2799951039113242,0.323497079935717,0.0485990300392133,0.0731557611279389
48,0.07356793009905721,0.2793733358805026,-0.20643788651570133,0.14982768989124076,-0.02443718764932801,0.07268355085506376,-0.08258941738288475,-0.02878824409527526,-0.08963558567594938,-0.21453150596347142,-0.08255750953015135,0.020158704335106373,-0.053462052663210274,0.04517206905392392,0.1411666689671265,0.10513098650524266,0.0794107459322588,-0.054950896724300397,0.08488034355506828,0.021191764900963642,-0.11566127437452021,0.18818554272617039,-0.09121874749533194,0.013865022974628861,-0.17437093955569857,0.036509794261861024,0.048867346533834975,-0.11053685684359833,-0.1568638174076562,-0.05125298756400363,0.16830864574394358,0.10164557006148892,-0.015755922379756523,0.8895766654335129,-0.01851783032858777,-0.028098647655120913,0.1473419007744039,0.07913575185326645,0.3174046009150798,-0.07194363898762277,0.09559842701764484,0.02269490172139652,0.24247873286315194,-0.05524960415467668,0.1525758017296013,0.057546059573165234,-0.06587604918333398,-0.30149105129069786,0.10800404725333197,-0.1129375635078816,0.24816241281895132,-0.30269435942610723,0.03684693385879694,0.06423138258379128,0.09656801662289545,-0.09670038130224477,-0.09546398839709012,0.15836732000129536,0.03510805251013314,-0.053585876873250615,0.006756658767093244,-0.27549225906977676,-0.1011740246264164,-0.05886962479060283,-0.24904638182984862,-0.012600777379170622,-0.17938238997087433,-0.13265443010411362,-0.035440568752116104,0.2935630255421017,-0.24779970859351164,0.015477591856789989,0.2834338971901028,0.029228668084297686,-0.11915497878523214,-0.05556608143623434,-0.028736720793100815,-0.03153601212727658,0.005175756468451465,0.14004386552607914,-0.13258283256696404,-0.14341371144098997,0.08452577539278663,-0.25740524454249153,0.09219866232801538,0.06210279006064705,-0.18816554853178669,-0.031143828789898454,-0.021900287224445855,-0.04732229740828174,-0.07854462686209251,-0.08224291119362832,-0.16815415472674028,0.04731542898931164,0.05192186078540869,-0.05939147632593765
52,-0.09439172583883207,0.125073104277872,-0.028167050874722935,0.030528346238721266,-0.2685697646097203,0.26769037148604063,-0.26007686543961384,-0.2777212389005276,0.10625243861500965,-0.06250563919037214,-0.12030444906403917,0.05167638288786122,0.07153924365104035,-0.09648930445043935,-0.22403202321992025,-0.23892728270761618,0.17460576343682552,-0.09590455592585177,0.19439324121861787,0.08693512215856525,0.2115007055812317,-0.006310609470608473,0.10221442350796238,-0.011191724385093433,0.01134317258228148,-0.12352565917863824,0.04307764494886137,-0.026476339099401298,0.11237118804530251,-0.23270424273921556,0.012384857947244287,-0.05306203003567695,-0.11022678233938872,-0.01851783032858777,1.0160150543299058,0.06476184427376983,0.18387374048502814,-0.03170712156307166,0.31056385612092235,0.036569315660411765,-0.016827188317330335,0.29168827819277804,-0.013656274752173113,0.1185153901621475,-0.05001828143365204,0.33006072217688787,-0.13692044037164816,0.10897246818804288,0.010651550856914093,-0.1296080626355844,-0.14904203768938007,0.11517161450959043,0.16741658905964701,0.07436166453494547,-0.014327543220434724,-0.0014063973201873096,0.011647671767923421,-0.4117407271764177,0.29772485260758924,0.3752817025568461,-0.30588350042660145,0.033531112605657734,-0.3112008978301769,0.04550737429587175,-0.0841324430584035,-0.03467364354943733,-0.17951388548711364,-0.08173685415292042,-0.02195963562561585,0.1494302007383559,0.036157019812824626,0.16224239151733133,0.14529738292296465,-0.416724713977911,8.229290534558289e-4,-0.04799950317065473,-0.1871012274860243,-0.3166103637804959,0.14190198330409057,0.11732789554323317,-0.04292915829075263,-0.16898708466984433,-0.270113955733687,-0.09187812466449083,-0.10933969942729087,0.16509803956423988,-0.09887887997949435,0.09184465509100209,0.06308662472446822,0.11889518002664733,-0.019413167888605136,-0.10800740455988955,0.00835592209271306,-0.07391379790905588,-0.2297523828938642,0.11074848348083695
53,0.16420028962406535,-0.043682349873253354,-0.0635871023491381,-0.08631717132960334,0.05163338325409401,-0.31769477416592345,0.10267797466017299,0.1743980673100707,0.06591100631480604,-0.05199930080061809,0.02883670016091279,-0.18334300408590415,-0.09372323843968423,0.07791726017618973,-0.16323339277409693,-0.32186267987195233,-0.02952508399586152,-0.11208298561387081,0.19734008032564423,0.07573531709487351,0.07551539330821289,0.1506723286762849,0.017883280161086687,0.09383668319403256,-0.17861300609863145,0.0746919879599462,-0.26993084545587537,0.12250207639267115,0.10466674857529834,-0.21440960582555652,-0.13767827310989156,0.1361659818838364,-0.2487784777459704,-0.028098647655120913,0.06476184427376983,0.9150002318440775,0.09963654014070701,0.03524434684621759,0.14997354241519587,0.14087283258261632,-0.17551895573536513,-0.09876107368532028,-0.0829625926153568,0.18456787129926688,-0.02700828732583728,0.010423206271706533,0.09278274791041964,-0.1705091777602848,0.015176122724377588,0.041685755076215136,-0.3831453911243262,0.33261987034518115,0.02436607457116439,-0.13116159147064968,0.14179711930896946,-0.060372462862243896,0.33467068327705857,-0.2591546993715897,-0.03270932713899648,-0.015084777548660477,-0.05191334706753858,0.03269701009035493,0.0943674460966337,0.06766079972274743,0.19152235380911117,-0.17662316054406832,-0.04005319306741681,-0.0440128782777729,0.10999568581439012,-0.1366191810708496,-0.0038230901444306228,0.11104103757785744,0.14033243499354112,0.07931263879126724,-0.003235693913290032,0.12296047103654247,-0.012830303900879733,0.15489742126367276,0.16018169285454104,-0.017183389412051334,-0.0745406241206838,0.14600882519077474,0.015346810522284461,0.20076597385377853,0.14328861423068684,-0.27552027925044853,-0.1407690136861425,-0.20314580757474002,-0.2591373200713943,0.1387910857856373,-0.40325626494416567,-0.03047290223236642,0.019480208905988634,-0.038256551100078584,-0.1302691668803679,-0.20420341541067888
54,0.09588259157966379,0.2141782746488854,-0.02292969934191496,-0.31158232833819677,0.1450351102325522,-0.030196463027666945,0.04142471624829059,0.06808610153407077,-0.07346169937707392,-0.030196321250320256,-0.1605840905975112,-0.10589442068286475,-0.19633302540284772,0.09797162097045047,-0.26462022470487856,-0.12498952572663213,0.19583648210663127,0.24431380170926023,0.31953505626234985,-0.05601184872414633,-0.16830393280439548,0.2812158827947261,0.2315641660754665,-0.09915175642479337,-0.16900488121502838,0.008535930271335231,-0.2765026723471903,-0.2602052430580193,-0.04425920342053831,-0.08461126219338341,0.1204873902953054,-0.11611444682151915,-0.038311251270729735,0.1473419007744039,0.18387374048502814,0.09963654014070701,0.9961197827346123,0.3131970567327016,0.04241566754383981,-0.024462395145657224,0.006641848025931836,-0.01828279429907312,0.2272081043223655,0.12290937486206517,-0.4048127676483772,0.13843097766524576,-0.22445616928714646,-0.33825262095494235,-0.011663745844471812,-0.07573440655463753,0.14368060247912287,0.08420556191396542,-0.007277724584425254,-0.030299865561359475,0.07444495447471562,-0.1330462702559411,0.2013981159750297,-0.06691789987166907,-0.00537036640375003,0.00567133648604149,-0.24617816806983697,-0.2956945372706662,-0.202145301496499,0.2396675178236397,-0.18408343306222216,-0.0709827281197594,-0.08093072286448086,-0.09754783281526903,0.00896923353375972,0.030294672190109267,-0.14220823712676542,0.09728084359733753,-0.02214257718154682,-0.05154908062187698,0.1247997901792236,-0.05844463803072952,-0.13850666835148834,0.0025823633527424146,-0.014885477602232107,0.12791169404454988,-0.17266088049041772,0.03579402204212384,0.04892400852297551,0.1336846083687461,-0.3028479691596509,0.1543526700180738,0.03870101343040746,0.059297395713699345,-0.09658147139496413,0.025999801327788955,0.07554408741666155,0.12077635937405472,-0.1107157011415758,0.16332477262775677,-0.006258534903947192,-0.07094226006338196
55,-0.15170483260865247,-0.029131216251647434,-0.05196090747428131,-0.16564861942490883,0.16261806361731915,0.010854027467239288,-0.10863653707953852,-0.1935071941298526,-0.1342719960879425,-0.40528314707841134,0.1900466663910556,-0.39336548160910934,-0.09036779307814173,-0.08385224382683111,-0.14015770262495536,0.002588780592086257,0.07582146975046858,0.2197809320523369,-0.10636236316214158,-0.17663820919284973,0.027720426449519893,-0.026876904704068113,0.2919264114684473,0.15521403893993405,-0.05723509204071868,0.021671488512527013,-0.03511201128158642,-0.07248140858705009,0.013868353742751562,0.21967028138525194,0.11581579334983787,-0.35668484624461994,0.17463504117049375,0.07913575185326645,-0.03170712156307166,0.03524434684621759,0.3131970567327016,0.953853707046062,-0.09948790202465874,0.12019784283207552,0.03462618738450919,0.022211633590429523,0.24442326953904736,0.15501705659512865,-0.2620344954681384,0.027444095595244546,0.07713110357535688,-0.07560701521941186,-0.11899826803444737,-0.03889048304042895,0.2400925861891377,-0.18210878603066175,-0.17504410485719477,-0.0839752597924783,-0.11371708064291035,0.08638622769612525,-0.08053756798720985,-0.14853257709727524,0.010949893694166275,-0.0921813495798821,-0.04851787439135993,-0.18499843769365323,-0.16712956347703442,0.047031153456592034,-0.17684806932573702,-0.04542522283795969,0.04528971646596325,-0.26639730486439883,0.10176855778118353,-0.019020665759066035,0.0014779137289345897,-0.10947024014307571,0.14117742935602576,0.05726123539474607,0.24440111067634665,-0.1609393298864647,-0.1766032451116177,0.19638352794757657,-0.11898672238752499,-0.04187223457874417,-0.029870154298862604,0.34569656408566996,0.06457600381027356,0.09560328721246557,-0.09533797036688903,0.26406785107258235,0.07066660778359615,-0.10347899279441279,0.2017723568053886,-0.316408977913768,-0.01553737753801874,0.1198143139763119,-0.22320567430677107,0.3095902615884274,0.08522128060591666,0.10820686969370234
57,0.1462365007930147,0.05761309750020321,-0.4217993226222857,0.10977401710862733,-0.14796654858867922,0.20137299726236824,-0.09999641480026286,-0.04252291339535109,0.1320794044430835,-0.18297981034032312,-0.0684758669930008,-0.033254165925112426,-0.2426599509183905,0.14043251590835137,0.1567373466972942,-0.1731164815922069,0.11788560751555548,-0.08659777507434571,0.22974660682239925,0.08888107029320769,-0.04416348096531336,0.1220034442095264,-0.03870652985468945,-0.21593960558297534,-0.047281357745123355,-0.12231265353825363,0.05927317220199897,-0.07213446489175868,-0.2358938893306402,-0.08523093607933194,-0.053337322176976926,-0.07579907923536047,-0.24591999408437076,0.3174046009150798,0.31056385612092235,0.14997354241519587,0.04241566754383981,-0.09948790202465874,0.9699892346897441,-0.01287682534374817,0.07355510032024042,0.16722662458526796,0.003645036993425783,0.14229104421535643,0.11431736869658816,0.41576380805372926,0.06907824391502157,-0.18018941950007605,-0.01018515745765358,0.05748743201039842,-0.20014121886328076,0.03293412503936629,0.40267332498571906,-0.028548720887390612,-0.17619052596234996,0.05833904137769888,0.1944054137319777,-0.09389944900539222,-0.0373423505635775,0.17328629366414447,-0.20484160044674762,-0.17814359866332077,-0.1554016193350213,0.06588500916374905,-0.12731971817175122,-0.3045744259896477,-0.12446156805069646,0.05097183997328695,0.089606958130222375,0.08077042835925553,-0.11177478348358219,0.09733235008776686,0.10598176876933316,-0.1685214693911868,0.11582177105192228,-0.07263663105764509,-0.028822564140215386,-0.0390994326827395,-0.044266549783676834,0.11730882471131429,-0.06613883304123348,-0.1008280659724223,-0.29078759431586904,-0.05929461470925363,0.24047804832084302,-0.008673451060183518,0.04619039441465992,-0.04919879840161555,-0.011023025316395547,-0.036579072373686954,-0.03251383350744645,0.032922063103923885,0.012873886866486465,-0.18284206841489323,-0.1716907406778485,-0.16914469065214724
