GID,1,2,3,4,5,6,8,9,10,11,13,14,15,16,17,18,19,20,24,25,26,27,28,29,30,33,35,36,37,38,40,42,47,48,52,53,54,55,57,58,60,61,64,65,66,67,68,69,70,72,75,76,77,78,81,82,83,85,87,89,90,92,93,94,95,96,97,103,106,107,112,114,121,123,125,128,131,133,135,136,138,139,141,142,143,145,148,154,156,158,159,161,165,172,173,177
5,0.293488078730634,-0.173916270220658,0.0595253035813504,-0.179980031804402,1.03840300285425,-0.0737089961164056,0.151656426606733,0.151656426606733,-0.233853469445984,0.093712503313234,-0.0355665151343726,-0.0701213545322973,-0.232680296690685,0.266383892247421,-0.0770830673855044,0.110242641130488,0.112172368617097,-0.0725430006312911,0.12830770936886,-0.0859721271508619,-0.415454371065951,0.154322394905027,-0.142379999506476,-0.231851718586734,-0.0942528387232435,0.0621507520610109,0.13387180147891,-0.182058863075076,-0.15039314097793,-0.0160707520893019,0.324379012039574,0.351067970350691,-0.0108972977938223,0.0596983860069309,-0.366007078162152,0.0929792877593653,0.0875103721078208,0.0720924204682177,-0.0522577964296297,0.0377816910257432,0.290466384181324,-0.482654046344646,-0.235188714947757,-0.195382845466415,-0.00427879820407896,-0.345255162062187,0.451349180546636,-0.305539997711655,-0.218993343767808,0.0423383071857582,-0.0431484260838218,0.178015875316094,0.0612086170633316,-0.153127180093567,0.0431374627864037,-0.231115553762694,0.112676675037358,0.388443782887845,-0.37788164129287,-0.439511685852152,0.214759572069079,0.194270891699404,0.18358731499453,0.111112300284736,0.0412803832790907,-0.0308572027117595,-0.319317131529531,0.261723798106876,-0.17066623766367,0.0376135715992535,-0.0389486012659301,-0.191833415837862,-0.398914890787533,0.0144801077157781,-0.0029993818927408,0.308765088222813,0.504602756338932,0.453725289605666,0.0408229712679413,-0.163752167887217,-0.0176158538689443,0.072589760607614,-0.169080525119273,-0.210775866471922,0.439943781559278,-0.0864447333755498,0.00372901211130694,-0.37175807181605,0.136084105261025,0.0367092711205392,-0.106993236348182,-0.0860771462955466,0.0373996370837191,0.00852324176997914,0.224039842552588,-0.379640579530857
11,0.254609833265764,-0.202176819839884,0.032615211705671,0.156722748561996,0.093712503313234,-0.0114717373169155,0.397928846070542,0.397928846070542,-0.153608080356042,1.06101666301009,-0.223753550069134,-0.125828822339401,0.100696662642475,0.0716496415800743,0.135760386205569,0.0649142914851981,-0.173730765068199,-0.225140090906735,0.0768441118339064,-0.256733643211494,-0.229872634917305,0.148382434049974,-0.266631218101541,-0.114469151810291,0.183515691489092,0.17766849585333,-0.0820081175126479,0.230770638751769,0.271620028067309,-0.254926793734162,0.0745641627307007,0.376893838304456,-0.0304467772830005,-0.251932432498569,-0.0162531890405222,-3.823976222734e-4,-0.0582448454459758,-0.48830124495545,-0.16937013403991,0.10935943602195,-0.236347544765289,-0.250546952683461,-0.102345218267401,0.230293347673151,-0.113876186996834,-0.121531370808239,0.129150637913949,-0.0973113548262501,-0.184013512271348,-0.0209539804706554,-0.146424502284032,0.181079532361035,0.340747316470399,-0.2650121513101,-0.00907043966787927,-0.203987743041235,0.147605195917533,0.257205297562889,-0.129130214379105,-0.0223075727660011,0.215914103449989,0.207571968522604,0.200951399972672,-0.278105844260229,0.188800262395338,0.0286812005111062,-0.33137466307375,0.0679947527549681,-0.245668035391158,0.228941660040367,0.0295850135479045,-0.105478200761684,-0.164346373835468,0.131251248759614,-0.39133963136783,0.0338198078237593,0.219523801402221,-0.359610952741572,0.285377818235738,0.301757709774743,-0.067644260756607,-0.384284682950992,-0.0841384106185889,-0.26619882908633,-0.139774287172271,-0.359714237036242,-0.283333691203189,0.213051479187935,-0.329336860831449,0.549342083036979,0.260483339525655,-0.0906571420434315,0.382936867829012,-0.203288260805511,0.0500353367781725,0.0231599020821989
13,-0.124524974044883,-0.339159033054863,0.218478028157101,0.0612498471146039,-0.0355665151343726,-0.0996509039579064,-0.173312803655902,-0.173312803655902,0.306142345583371,-0.223753550069134,1.01599419753086,-0.17841535939277,0.147859080994411,-0.10563758671019,0.109097149471608,0.026790598349984,-0.0314341843793792,0.203045776058523,-0.496124610233822,-0.241066508520987,0.131562691848611,-0.242675982747349,0.161175786755072,-0.192801114235395,0.0450617832970056,-0.0144901892053683,-0.0426733797207307,0.104154233185659,-0.328147913428545,0.112778247312593,-0.284352171133172,-0.308963311809739,-0.00978610372117258,-0.0226474605149589,-0.0672123388481225,-0.0631818152948041,-0.171084623597274,0.28268439717775,-0.0718833317516948,0.331626598872396,0.146813388833857,0.181321539927093,-0.227455966843476,0.182559332528602,-0.190082994835565,0.0932682089543187,0.111819147151964,0.0827806402848424,0.0928261971961291,0.0733322847342821,0.155806630066639,-0.11832837356207,-0.413967797812115,0.01386628111499,-0.351007353397326,0.22968794556644,-0.0324438954761865,-0.23289176816138701,0.0918636021436145,-0.095330568011115,0.205822324439148,-0.0901514571301994,-0.223111104992227,0.330651869935236,-0.131023144353767,-0.299018506326363,0.196279945281647,-0.0439649952319058,0.0989494947288674,-5.0157162959027e-4,0.0817555676943863,-0.120685054148069,-0.256325746168072,0.177949228898223,0.288355842665042,0.0718578039096927,0.220627688782297,0.0608221220867887,-0.186268331815041,-0.139861136796783,0.441684919499516,-0.0140874603778009,-0.0620493934720118,0.0520028224506796,0.0902017212135175,0.0972206789598141,0.384153407273055,0.00233235140577193,0.0133777274684974,-0.440435699057146,0.0207885728125799,-0.023584519520538,0.0256105256496498,-0.0330378309238417,0.283644441598513,-0.0902617781042054
14,-0.305217155042679,0.378737062907819,0.146970742753246,0.0455540098769354,-0.0701213545322973,-0.166333251722245,-0.104394696379328,-0.104394696379328,-0.237402125705052,-0.125828822339401,-0.17841535939277,1.01080954448791,0.123104686787357,0.304724421214163,-0.00294887689916271,0.0260300754313844,0.267065996974269,0.138124206438115,0.206212042110672,0.439550040441535,0.0773954562583454,-0.00866770301860655,-0.163201650181304,-0.0225390662805982,0.029079215803586,-0.304747218247643,0.117518158459844,-0.085530532968743,-0.101667092747913,-0.258453852805271,-0.113217933341547,0.221536293510543,-0.0320313032524171,0.0384652376160384,-0.0322925744809188,-0.252718190870062,-0.0940859367831293,-0.362913085086528,-0.194852426475736,-0.065867070189694,0.229395847151809,0.0210764614670707,-0.150214155323196,-0.441655172107435,0.333880096001031,-0.3249122779691,-0.379662516305519,0.0589452169082496,0.353009538060365,-0.0848821519072072,-0.170979621782996,0.195644980663198,-0.163729439925242,0.200927647895497,0.100253829385825,-0.083051756574903,-0.0434335263527056,-0.115938689317536,0.106129817330979,-0.17598519917053,-0.266437633755167,0.0202581549746905,0.0787267704785624,0.212202984073334,0.0137126373506558,0.0632215889862711,0.100890992749218,0.371279392938217,0.0229893218131733,-0.270509924685949,-0.109728502485411,0.239030105289469,0.140552610552256,-0.179816883854087,-0.0531954345223306,0.0751995055440191,0.145103226418003,0.0264417546088043,0.110225591909064,-0.426469892054153,-0.160275253267502,0.114929782951597,0.25177491275657,0.232543122229626,-0.115253947129887,-0.0632470956825321,0.146565777301158,0.0405504921278585,-0.130095333119986,-0.180422262116018,0.00951229252364133,-0.312598567835696,-0.0620711887808021,0.217783648299586,0.222747246146637,-0.17397413680994
16,0.23923958699261,-0.10262856175925,-0.227169592789774,0.199322178921346,0.266383892247421,-0.185240998617554,0.302452064818532,0.302452064818532,-0.326451284735816,0.0716496415800743,-0.10563758671019,0.304724421214163,-0.288974830415846,0.924350296571712,0.0815803741521686,-0.0890815164951876,-0.0632501247492208,-0.309427211020658,0.128055261465974,0.19014408762032,-0.218590216498958,-0.0521968573287416,-0.20689712441317,-0.33133869959358,-0.0837457544201167,-0.209234542601565,0.080090763941021,0.32156002508634,-0.225125250474588,-0.163929842083465,-0.0403217264078817,0.178007139200408,-0.240086181288426,0.0613484031246399,-0.259672999453423,0.111921417165112,-0.0259488665250033,-0.142586812754558,0.14600096882278,0.269165299818382,0.172046226805407,-0.0910561506184825,-0.0248320368790519,0.0221325113551079,0.133947073837701,-0.168025279723462,0.0506669880488292,-0.282789128345112,-0.174320717732895,0.0895123427933252,-0.182054495730423,0.290613319210026,0.268924818292726,-0.0354779858641538,-0.00246697718255088,-0.0214836408502935,0.364887144500729,0.16100923124263,-0.0685490972499447,-0.472023963291139,-0.128045875179196,-0.0783843287482482,0.324280924452018,0.169960133991924,0.189390172127122,-0.245628146936341,-0.044810772861013,0.570813303322525,-0.089141385822425,-0.268474383828992,-0.233420433931513,0.162326201784148,-0.0410519012321297,0.191575951072112,-0.184977735498182,0.228005010728428,0.0783686039641002,0.110116372413207,0.112335350512833,-0.340976932876347,-0.0665188945333741,0.222937533491514,0.185678704836153,-0.0193538888865752,0.167298526685404,-0.256907430607384,0.0578657997255907,-0.130277221472627,-0.206541498562488,-0.109710727607585,-0.346342654253775,-0.125538600373515,0.0570414061164524,-0.0118092927943455,-0.0282643399495494,-0.183389038311462
24,0.181758977391327,0.411186150162664,-0.445573208944465,0.0384871287786703,0.12830770936886,-0.242903051557031,0.122023384052129,0.122023384052129,-0.177662985351207,0.0768441118339064,-0.496124610233822,0.206212042110672,-0.174138536224408,0.128055261465974,-0.0753083289678445,-0.198607556627211,0.182002445633634,-0.107299652308202,1.0817422229743,0.115058620402601,-0.141791926378705,0.626001723904069,-0.0139232091849009,0.192971803443232,-0.104692238481379,0.22146950078684,0.0194502230640628,-0.0250426185797912,-0.0278232016171001,-0.212152591850292,-0.160415146805606,0.124071622651018,-0.121611272385607,0.0928632468847863,0.21019237513362,0.313003315899639,0.352498201802711,-0.101555046705476,0.257626263501606,-0.0503407168901573,-0.259686886700473,-0.209564790410834,0.0974127342110466,0.115676881843484,0.13454329351900499,0.0556829878692412,-0.214268180659985,-0.23806327652927,0.0654381614910861,-0.367226702891393,-0.0110284901870023,0.297490961429058,0.40301828960323,-0.266893821653946,0.0407519683320689,-0.279848373981549,0.488899746201322,-0.0119009597869868,-0.146619767969556,-0.0255485539723451,-0.365677253277891,-0.0568321650008442,0.172678614244532,0.00853153941724453,0.0990305934389033,-0.120897128195337,-0.150084827061483,0.044792523323735,-0.201278419330441,-0.142914855793238,-0.219162531310009,0.301433071960177,0.151659322398091,0.0709708870660079,-0.252683191448962,0.103991307972137,0.0601276083652788,-0.223109423730856,0.476036527270991,0.0581079044802127,-0.525324212691854,0.0275272526804824,-0.0791769699018239,0.21378014671204,-0.316406875056443,-0.0180272014366273,-0.281502887194869,-0.248657495327733,-0.219176271630713,0.453404292879796,-0.179677581512861,-0.188080148682973,0.00468118663425004,-0.0346927691062067,-0.368548380490951,-0.0499912266232149
27,0.00951969219583303,0.23299743346361,-0.211194150573214,-0.0721931607152698,0.154322394905027,-0.121543017807813,0.21719789169401,0.21719789169401,-0.219853628533052,0.148382434049974,-0.242675982747349,-0.00866770301860655,-0.311160054658866,-0.0521968573287416,0.296691523630542,0.0552461603353506,0.299374342314494,-0.0861345385701072,0.626001723904069,-0.0737362361997763,-0.319926614780556,1.08886455399685,-0.287205527632231,-0.125045940662608,0.152879786954633,0.47953602615958,0.186039880867283,-0.122812676566589,-0.205730975581911,-0.234793271404208,-0.0259005280811015,0.267134654279551,-0.21328977216582,0.168640930963541,0.0310781408599296,0.148184145970007,0.147619558385692,-0.0974099166496912,0.148263469339465,0.0309266819281586,-0.188498937147653,-0.274363780503731,0.0560264974017226,0.0243391586752337,0.233623140137509,0.0141187917224881,-0.11850465569175,-0.326580985572717,0.23194272674436,-0.15520886231992,0.037477089253769,0.0918168926151358,0.269641269189203,-0.125666457625142,-0.010413191751701,-0.252526649580195,0.0789078146517448,0.350781269057859,-0.165978650717865,-0.0447328548917635,-0.178614489386199,-0.0743433914571675,0.0401910420108295,-0.210545024196444,0.0568129155341511,0.0237612558116278,-0.309984615176907,-0.158579211473038,-0.439303566835408,0.0699453201443316,-0.192484167078248,0.18172302386593,0.0194704836198186,0.0756588753935151,-0.157631681839843,0.0718238972641261,0.154571820072116,-0.287503705046923,0.262507660885685,-0.0294018202287089,-0.385509425937419,-0.199587586016277,-0.00662898547613416,0.0996464302841134,-0.138231159825395,-0.31421549498053,-0.233220912738622,-0.253961776484461,-0.0301380683897089,0.548391266222641,0.14590386876108,-0.115069581237799,0.398707935348927,0.0611920647195341,-0.273270735450927,-0.0229108485429519
29,-0.210846787436615,0.192889605144012,0.00541508276013547,0.126912854170228,-0.231851718586734,-0.0751980181147124,-0.180169096806812,-0.180169096806812,-0.0409254057727863,-0.114469151810291,-0.192801114235395,-0.0225390662805982,0.203834887408397,-0.33133869959358,-0.399019270048334,0.125350940065561,-0.132028679336578,-0.0364725737500588,0.192971803443232,0.0958137745115931,0.232795577913028,-0.125045940662608,0.378999201776005,0.969586000369854,0.0383072227939466,0.0986247799892378,-0.245984954411404,0.133126019849938,0.230650980812375,0.120429035671257,0.126124043706818,-0.00538089286825499,0.263507290179227,-0.0247234099221088,0.0902118168710697,0.0198399215774516,0.00285627215934229,0.171774136746495,-0.362019454385354,-0.106150139024223,-0.350177791250891,0.0219101803762528,0.293698383627936,-0.0394620266650988,-0.114247197202816,-0.154299463518725,-0.0795596852873918,0.206084901218013,0.14340799178674,-0.390775768589146,0.251407905315381,-0.225046763256109,-0.0917574257540348,-0.196512236202883,0.190451463132771,-0.220817711414103,0.00178594577474795,-0.166063611985668,0.117634992464842,0.185603477028557,0.0430155557904289,0.197781436262235,0.157698532776289,-0.177450608018421,0.285030243425142,0.298808600560344,0.102578833540249,-0.259915167879468,-0.0662479526143503,-0.019096703491329,-0.097059716927956,-0.151196882803326,0.462668796399394,0.157664869619906,-0.200228710706131,-0.232193598508886,-0.253989886314237,-0.153416311635787,0.286403386682635,0.0644650600943417,-0.0324788653815214,0.0490243292093109,0.105060636383072,-0.0204542969784379,-0.383776620715583,0.21856136304421,-0.457800683991154,-0.0222736298826088,-0.0258785339231239,0.0575201387891664,-0.169844076884005,-0.0975860526771758,-0.288283630914578,0.067540329203172,0.0300683788417519,0.33912810196211
30,-0.225080292372484,-0.242875966170349,0.0621718240965049,-0.00406605366572405,-0.0942528387232435,0.313932007867297,0.126966295512334,0.126966295512334,0.207494324291419,0.183515691489092,0.0450617832970056,0.029079215803586,-0.406137757234578,-0.0837457544201167,0.195125979579613,0.130782474499087,0.108053257125872,0.436799609074212,-0.104692238481379,-0.20349286580092,-0.0793836472178436,0.152879786954633,0.0481656004111779,0.0383072227939466,1.05207439499153,0.149251694605449,-0.157976890775584,-0.0195249082930136,-0.00901527496754401,-0.365710993914658,-0.0548708773971916,0.0495641626176773,-0.188156616318806,-0.120941879119112,-0.104863511136159,-0.248913342766331,-0.145276901039865,-0.127329997790359,-0.111820281333404,0.0620779992612964,-0.126970872527118,-0.212839407615716,-0.031715007940236,-0.180422657520002,0.0515970419361937,-0.0066390718334335,0.0544973415681448,-0.265112571959214,0.224006353865431,0.0903081513832286,0.0640707205296048,-0.195182730835959,-0.114472434946113,-0.281618338417894,-0.438606792192877,-0.303094923764169,0.0253444863145837,0.0469527484183039,-0.329786382250398,-0.111777483719094,0.337570925894136,0.0258940256475278,0.0213985102156904,-0.250480873883287,0.0743556911699075,0.161310461019644,-0.270684809052342,-0.0112085045508509,0.0307249228535139,0.134124561980934,0.0949555531751293,-0.103328808972622,-0.0917843096913408,0.212116941708162,0.321941326132344,-0.272272454539767,0.100272559800699,0.00463109988531285,0.0817362895175019,-0.0610127269888397,0.0436854093095545,-0.0380053180262724,0.0927953776047377,-0.159387028676253,-0.0778024016554863,-0.290669104227304,0.215596673246728,0.354094256570747,0.199391955585311,-0.100318158955198,0.426937493244502,0.0158087596685878,0.350586397248237,-0.0169192686229237,0.2450118620939,-0.179746185068997
