"testing","fold","env","individual","observed","predicted"
169,2,"14WW",67,194,200.997
172,2,"14WW",93,175,182.215
174,2,"14WW",143,188,191.82
180,2,"14WW",107,191.3,191.073
181,2,"14WW",90,172.7,185.665
188,2,"14WW",75,186,196.781
189,2,"14WW",159,200,205.612
190,2,"14WW",78,192.7,203.513
196,2,"16DS",29,184,182.097
201,2,"16DS",58,190.33,176.524
203,2,"16DS",87,188.67,164.538
205,2,"16DS",89,195.67,190.868
216,2,"16DS",154,186.33,188.446
220,2,"16DS",30,188,172.186
222,2,"16DS",68,198,182.502
229,2,"16DS",138,160,158.974
241,2,"16DS",5,189,176.27
244,2,"16DS",177,193.67,177.764
245,2,"16DS",47,202.33,184.95
252,2,"16DS",48,183.67,170.677
259,2,"16DS",103,184.67,159.762
268,2,"16DS",20,181,177.281
269,2,"16DS",112,180,167.171
270,2,"16DS",77,163,180.936
272,2,"16DS",165,144.67,177.812
280,2,"16DS",142,181.33,191.136
281,2,"16DS",42,186,180.709
299,2,"16WW",66,194.33,182.032
301,2,"16WW",2,187,176.641
303,2,"16WW",92,192.33,193.105
313,2,"16WW",96,213,206.126
314,2,"16WW",61,208.33,202.166
315,2,"16WW",25,203,205.227
318,2,"16WW",4,208.67,193.751
338,2,"16WW",18,179,201.825
340,2,"16WW",95,207.33,191.756
344,2,"16WW",35,189,194.834
349,2,"16WW",15,181.67,152.737
352,2,"16WW",10,161.67,172.469
361,2,"16WW",38,189.33,190.796
368,2,"16WW",131,183.33,187.855
370,2,"16WW",54,210.67,208.358
375,2,"16WW",173,197,190.785
379,2,"16WW",19,190,198.047
381,2,"16WW",139,210.67,203.262
2,3,"14DS",18,222.7,202.367
7,3,"14DS",106,200,213.536
8,3,"14DS",15,192.7,198.987
11,3,"14DS",142,209,210.462
17,3,"14DS",53,211.7,196.598
20,3,"14DS",25,202.7,199.29
21,3,"14DS",103,208.3,210.987
23,3,"14DS",77,202.3,207.005
25,3,"14DS",1,199,204.943
27,3,"14DS",13,197.3,195.85
31,3,"14DS",148,186,197.726
34,3,"14DS",95,214.3,207.222
40,3,"14DS",68,199,195.706
43,3,"14DS",6,191,202.785
54,3,"14DS",172,215,206.51
63,3,"14DS",75,185.7,195.493
67,3,"14DS",83,213,199.343
68,3,"14DS",9,197.3,204.914
69,3,"14DS",138,184.3,198.45
77,3,"14DS",123,97.7,138.309
84,3,"14DS",159,198.3,204.707
86,3,"14DS",173,206,202.284
89,3,"14DS",143,198.3,206.94
91,3,"14DS",2,198.3,196.057
96,3,"14DS",78,191.3,202.229
102,3,"14WW",125,183,186.157
107,3,"14WW",37,195.7,191.561
110,3,"14WW",114,213.7,194.813
116,3,"14WW",133,180.7,194.86
125,3,"14WW",131,181.7,187.56
134,3,"14WW",66,195.3,186.232
137,3,"14WW",81,203.7,196.937
140,3,"14WW",11,180,177.107
142,3,"14WW",5,178,188.265
143,3,"14WW",42,201.7,193.091
156,3,"14WW",33,204,197.833
157,3,"14WW",52,219.3,205.553
158,3,"14WW",112,192.3,198.213
168,3,"14WW",64,202.7,188.102
176,3,"14WW",165,187.7,190.368
184,3,"14WW",58,196,199.765
187,3,"14WW",69,207.3,199.6
191,3,"14WW",17,181,180.667
207,3,"16DS",107,186.33,183.792
208,3,"16DS",136,183.33,177.056
219,3,"16DS",139,193.33,197.32
223,3,"16DS",28,185.67,197.682
226,3,"16DS",61,188,201.926
227,3,"16DS",92,179.33,193.807
232,3,"16DS",4,180.67,178.061
234,3,"16DS",121,70.67,98.823
236,3,"16DS",96,191.67,180.395
243,3,"16DS",54,189.67,189.882
249,3,"16DS",35,186,191.161
260,3,"16DS",82,199.67,176.787
262,3,"16DS",38,188.67,195.658
263,3,"16DS",27,188.33,183.697
265,3,"16DS",135,179.67,174.04
278,3,"16DS",60,195.67,180.434
282,3,"16DS",97,196.67,184.416
284,3,"16DS",8,195.67,181.444
285,3,"16DS",93,194.33,181.244
292,3,"16WW",40,210.33,200.042
293,3,"16WW",94,200,202.277
294,3,"16WW",145,214,204.979
310,3,"16WW",67,194.67,192.854
317,3,"16WW",24,203,196.015
321,3,"16WW",154,192,190.333
325,3,"16WW",55,206.67,203.026
327,3,"16WW",89,203,199.189
328,3,"16WW",14,179,190.586
333,3,"16WW",128,183,200.614
342,3,"16WW",156,189,193.883
343,3,"16WW",87,199.67,194.784
351,3,"16WW",3,161.67,186.095
358,3,"16WW",90,190,180.821
360,3,"16WW",65,196,193.298
362,3,"16WW",70,194,183.318
363,3,"16WW",177,195,192.296
371,3,"16WW",76,197.33,194.39
373,3,"16WW",72,198.33,193.368
374,3,"16WW",36,201.67,194.791
380,3,"16WW",161,206.33,206.729
383,3,"16WW",26,204.67,191.291
1,4,"14DS",29,214.3,206.104
15,4,"14DS",85,204,188.606
22,4,"14DS",112,197,206.255
24,4,"14DS",87,202.3,206.579
26,4,"14DS",42,200.7,204.889
29,4,"14DS",28,210.3,199.383
30,4,"14DS",5,192.3,199.693
33,4,"14DS",90,193,192.736
35,4,"14DS",67,213.7,210.382
36,4,"14DS",66,201,202.15
37,4,"14DS",16,220,205.547
38,4,"14DS",128,194.3,197.719
41,4,"14DS",30,204.7,200.963
42,4,"14DS",177,207.7,201.062
44,4,"14DS",8,205.7,198.666
46,4,"14DS",60,204.7,202.591
50,4,"14DS",125,190.3,201.367
51,4,"14DS",76,202,206.416
52,4,"14DS",38,203,205.5
58,4,"14DS",3,197.3,200.329
59,4,"14DS",69,215,210.903
72,4,"14DS",136,201.3,196.179
79,4,"14DS",20,199.7,202.067
81,4,"14DS",165,204,195.222
85,4,"14DS",61,212,212.829
88,4,"14DS",89,220,215.763
90,4,"14DS",35,202.7,207.277
97,4,"14WW",139,208.3,188.984
100,4,"14WW",70,173.7,178.582
108,4,"14WW",138,190,183.198
119,4,"14WW",94,198.3,202.58
124,4,"14WW",145,201,213.775
126,4,"14WW",36,199.3,200.269
144,4,"14WW",154,186.3,189.634
149,4,"14WW",95,200.3,200.227
151,4,"14WW",82,198.3,190.351
154,4,"14WW",26,190,198.907
165,4,"14WW",48,189.3,186.627
167,4,"14WW",92,178,191.941
170,4,"14WW",47,193.3,200.599
171,4,"14WW",2,181.3,175.076
173,4,"14WW",19,182,188.906
175,4,"14WW",96,199,213.374
179,4,"14WW",77,177,177.134
182,4,"14WW",141,192.7,191.421
185,4,"14WW",103,202,200.58
195,4,"16DS",173,173.67,180.588
197,4,"16DS",159,187.33,184.16
199,4,"16DS",161,200.67,189.079
204,4,"16DS",25,181,193.3
206,4,"16DS",172,185,195.531
213,4,"16DS",64,188.67,196.814
215,4,"16DS",1,184.67,179.58
225,4,"16DS",24,180.67,198.268
237,4,"16DS",131,164.33,149.178
239,4,"16DS",10,168.67,164.393
240,4,"16DS",55,190.67,197.069
251,4,"16DS",83,189,190.597
261,4,"16DS",158,197.67,201.574
267,4,"16DS",65,190.33,193.933
273,4,"16DS",40,161.67,149.467
274,4,"16DS",15,174,157.065
275,4,"16DS",33,172,172.658
287,4,"16DS",57,183,183.88
289,4,"16WW",75,177,182.589
297,4,"16WW",121,92,152.868
304,4,"16WW",133,191,190.534
305,4,"16WW",53,186,197.465
309,4,"16WW",58,203.33,195.395
326,4,"16WW",11,191.67,189.964
334,4,"16WW",97,204.33,192.927
337,4,"16WW",78,191.33,197.788
346,4,"16WW",27,189,193.561
355,4,"16WW",123,147.67,106.92
366,4,"16WW",148,181,184.553
367,4,"16WW",52,202.67,214.728
369,4,"16WW",68,201.33,202.473
4,5,"14DS",107,205.7,209.484
5,5,"14DS",96,216,210.388
6,5,"14DS",70,196,187.999
10,5,"14DS",139,214.7,211.544
14,5,"14DS",72,200,203.879
16,5,"14DS",26,218.7,203.891
47,5,"14DS",55,216,211.307
56,5,"14DS",48,201,196.711
57,5,"14DS",24,204.3,202.117
60,5,"14DS",131,181.7,199.064
74,5,"14DS",54,214.7,198.186
80,5,"14DS",58,211.3,212.906
82,5,"14DS",154,201.3,200.56
109,5,"14WW",20,189.3,185.165
111,5,"14WW",76,203.7,196.723
112,5,"14WW",18,214,198.092
121,5,"14WW",28,193.3,199.383
123,5,"14WW",10,174.3,180.759
130,5,"14WW",173,196,180.3
132,5,"14WW",89,196.3,194.439
138,5,"14WW",68,204,186.703
139,5,"14WW",4,182.7,195.388
146,5,"14WW",30,196.7,197.041
155,5,"14WW",135,177.7,194.395
159,5,"14WW",8,188,194.658
160,5,"14WW",35,199.7,190.701
178,5,"14WW",97,186,186.644
193,5,"16DS",37,161,179.011
198,5,"16DS",85,177.67,180.494
202,5,"16DS",123,0,142.704
209,5,"16DS",128,169.67,190.266
211,5,"16DS",69,181.67,199.696
212,5,"16DS",2,190,184.284
214,5,"16DS",148,164.67,167.749
221,5,"16DS",19,185.33,173.165
230,5,"16DS",81,192.33,184.408
231,5,"16DS",133,182.33,150.195
235,5,"16DS",14,160,176.94
238,5,"16DS",11,173.67,185.217
242,5,"16DS",53,181.67,188.086
246,5,"16DS",156,187.33,187.299
247,5,"16DS",66,186.33,190.546
248,5,"16DS",90,179.33,186.216
250,5,"16DS",36,192,187.89
255,5,"16DS",94,183,182.138
256,5,"16DS",114,192,193.427
258,5,"16DS",125,170.67,158.824
277,5,"16DS",52,190,198.213
286,5,"16DS",6,176,180.703
288,5,"16DS",9,191.33,181.402
291,5,"16WW",17,203.33,184.546
295,5,"16WW",158,209,207.445
296,5,"16WW",29,220,200.109
298,5,"16WW",159,196,196.597
302,5,"16WW",106,206.67,190.855
306,5,"16WW",82,182,188.521
308,5,"16WW",142,159.67,192.519
311,5,"16WW",1,189,177.118
320,5,"16WW",60,201,195.73
323,5,"16WW",141,198.67,204.237
324,5,"16WW",47,202,202.765
332,5,"16WW",103,201,209.391
336,5,"16WW",16,195,202.236
345,5,"16WW",83,190,196.342
347,5,"16WW",57,180,194.255
353,5,"16WW",172,185,200.146
354,5,"16WW",143,186.33,178.146
356,5,"16WW",93,180.67,171.712
372,5,"16WW",5,193.67,190.299
378,5,"16WW",77,178,186.574
382,5,"16WW",13,196,183.539
