"testing","fold","env","individual","observed","predicted"
11,2,"14DS",142,209,210.927
12,2,"14DS",33,228.3,198.434
33,2,"14DS",90,193,195.566
42,2,"14DS",177,207.7,205.547
44,2,"14DS",8,205.7,198.185
45,2,"14DS",65,203.7,209.747
74,2,"14DS",54,214.7,204.41
94,2,"14DS",37,205.7,208.375
115,2,"14WW",25,200.3,206.965
116,2,"14WW",133,180.7,195.25
120,2,"14WW",72,205,196.352
123,2,"14WW",10,174.3,183.102
124,2,"14WW",145,201,212.286
128,2,"14WW",1,188.7,182.627
139,2,"14WW",4,182.7,191.51
140,2,"14WW",11,180,172.035
142,2,"14WW",5,178,187.463
144,2,"14WW",154,186.3,189.418
145,2,"14WW",156,200.7,194.671
146,2,"14WW",30,196.7,193.107
150,2,"14WW",14,187.3,191.396
151,2,"14WW",82,198.3,188.173
154,2,"14WW",26,190,199.788
161,2,"14WW",57,200,199.248
162,2,"14WW",85,189.3,189.495
175,2,"14WW",96,199,215.53
176,2,"14WW",165,187.7,192.058
196,2,"16DS",29,184,183.122
199,2,"16DS",161,200.67,186.309
206,2,"16DS",172,185,199.906
208,2,"16DS",136,183.33,172.089
219,2,"16DS",139,193.33,204.71
222,2,"16DS",68,198,184.069
223,2,"16DS",28,185.67,200.103
240,2,"16DS",55,190.67,203.238
247,2,"16DS",66,186.33,187.958
250,2,"16DS",36,192,178.021
256,2,"16DS",114,192,195.885
259,2,"16DS",103,184.67,162.42
268,2,"16DS",20,181,181.249
269,2,"16DS",112,180,164.55
274,2,"16DS",15,174,159.254
277,2,"16DS",52,190,213.82
278,2,"16DS",60,195.67,185.64
281,2,"16DS",42,186,180.34
285,2,"16DS",93,194.33,175.626
286,2,"16DS",6,176,196.559
292,2,"16WW",40,210.33,202.397
297,2,"16WW",121,92,175.163
298,2,"16WW",159,196,194
303,2,"16WW",92,192.33,195.707
310,2,"16WW",67,194.67,196.715
314,2,"16WW",61,208.33,203.406
317,2,"16WW",24,203,195.159
327,2,"16WW",89,203,201.075
331,2,"16WW",135,193,196.046
333,2,"16WW",128,183,197.073
335,2,"16WW",64,201,208.573
343,2,"16WW",87,199.67,192.153
346,2,"16WW",27,189,190.503
348,2,"16WW",48,179.67,178.681
357,2,"16WW",9,200.33,176.044
359,2,"16WW",107,186,186.301
361,2,"16WW",38,189.33,190.808
365,2,"16WW",81,205,224.208
371,2,"16WW",76,197.33,191.571
375,2,"16WW",173,197,194.202
382,2,"16WW",13,196,187.046
20,3,"14DS",25,202.7,199.125
26,3,"14DS",42,200.7,200.58
27,3,"14DS",13,197.3,195.744
29,3,"14DS",28,210.3,212.272
30,3,"14DS",5,192.3,195.516
38,3,"14DS",128,194.3,194.799
40,3,"14DS",68,199,197.623
41,3,"14DS",30,204.7,208.068
46,3,"14DS",60,204.7,204.38
53,3,"14DS",92,199,208.8
55,3,"14DS",156,200.3,190.342
58,3,"14DS",3,197.3,198.417
62,3,"14DS",17,196.7,201.915
69,3,"14DS",138,184.3,197.18
70,3,"14DS",161,214,209.713
71,3,"14DS",82,208.7,209.104
84,3,"14DS",159,198.3,210.758
87,3,"14DS",47,208.3,213.158
90,3,"14DS",35,202.7,200.532
96,3,"14DS",78,191.3,201.545
97,3,"14WW",139,208.3,182.013
98,3,"14WW",38,179.7,186.113
102,3,"14WW",125,183,179.88
104,3,"14WW",24,199.7,192.916
114,3,"14WW",16,218.3,205.223
127,3,"14WW",61,206.7,198.201
135,3,"14WW",29,208.7,188.102
137,3,"14WW",81,203.7,193.998
149,3,"14WW",95,200.3,196.101
155,3,"14WW",135,177.7,194.165
159,3,"14WW",8,188,190.67
168,3,"14WW",64,202.7,186.004
169,3,"14WW",67,194,199.423
174,3,"14WW",143,188,190.464
177,3,"14WW",40,202.3,186.986
178,3,"14WW",97,186,184.971
180,3,"14WW",107,191.3,188.119
184,3,"14WW",58,196,199.232
187,3,"14WW",69,207.3,205.071
193,3,"16DS",37,161,175.05
198,3,"16DS",85,177.67,187.074
200,3,"16DS",75,172.33,182.676
202,3,"16DS",123,0,147.466
203,3,"16DS",87,188.67,177.901
205,3,"16DS",89,195.67,194.109
210,3,"16DS",72,182.33,191.248
212,3,"16DS",2,190,179.189
217,3,"16DS",141,188.67,195.55
224,3,"16DS",18,166,189.763
228,3,"16DS",26,188.33,182.768
232,3,"16DS",4,180.67,181.256
235,3,"16DS",14,160,175.216
239,3,"16DS",10,168.67,171.83
242,3,"16DS",53,181.67,188.939
243,3,"16DS",54,189.67,195.047
248,3,"16DS",90,179.33,191.379
251,3,"16DS",83,189,188.947
252,3,"16DS",48,183.67,177.966
255,3,"16DS",94,183,181.956
261,3,"16DS",158,197.67,197.517
270,3,"16DS",77,163,181.167
272,3,"16DS",165,144.67,180.845
280,3,"16DS",142,181.33,189.128
283,3,"16DS",106,196.67,179.663
288,3,"16DS",9,191.33,188.205
312,3,"16WW",136,191,186.254
313,3,"16WW",96,213,204.171
321,3,"16WW",154,192,190.92
325,3,"16WW",55,206.67,208.187
332,3,"16WW",103,201,211.087
339,3,"16WW",6,186.67,193.774
349,3,"16WW",15,181.67,136.225
356,3,"16WW",93,180.67,158.334
362,3,"16WW",70,194,183.248
363,3,"16WW",177,195,189.778
366,3,"16WW",148,181,190.497
367,3,"16WW",52,202.67,207.548
368,3,"16WW",131,183.33,191.714
376,3,"16WW",112,189.33,196.844
379,3,"16WW",19,190,191.035
2,4,"14DS",18,222.7,197.203
8,4,"14DS",15,192.7,196.68
10,4,"14DS",139,214.7,206.663
16,4,"14DS",26,218.7,201.735
17,4,"14DS",53,211.7,191.719
18,4,"14DS",57,190.7,192.748
19,4,"14DS",64,199,195.563
24,4,"14DS",87,202.3,208.099
28,4,"14DS",14,197,190.018
31,4,"14DS",148,186,195.129
35,4,"14DS",67,213.7,213.942
36,4,"14DS",66,201,202.788
47,4,"14DS",55,216,209.435
56,4,"14DS",48,201,199.594
59,4,"14DS",69,215,213.279
64,4,"14DS",97,202,187.176
66,4,"14DS",4,201.7,187.139
67,4,"14DS",83,213,197.366
73,4,"14DS",11,198.7,199.291
76,4,"14DS",145,205.7,181.756
78,4,"14DS",27,209.3,194.818
81,4,"14DS",165,204,196.767
82,4,"14DS",154,201.3,198.185
85,4,"14DS",61,212,209.752
91,4,"14DS",2,198.3,196.228
93,4,"14DS",81,215.3,208.874
95,4,"14DS",36,205.3,206.084
100,4,"14WW",70,173.7,180.952
101,4,"14WW",60,193,192.066
105,4,"14WW",106,203.7,195.36
106,4,"14WW",172,198,197.664
108,4,"14WW",138,190,191.652
110,4,"14WW",114,213.7,201.625
118,4,"14WW",6,184,192.717
119,4,"14WW",94,198.3,203.635
125,4,"14WW",131,181.7,185.247
133,4,"14WW",9,183.7,196.144
138,4,"14WW",68,204,188.739
153,4,"14WW",13,172.3,185.183
156,4,"14WW",33,204,199.245
166,4,"14WW",65,189,193.643
170,4,"14WW",47,193.3,197.255
172,4,"14WW",93,175,191.225
173,4,"14WW",19,182,185.63
182,4,"14WW",141,192.7,195.053
185,4,"14WW",103,202,199.973
188,4,"14WW",75,186,196.802
192,4,"14WW",123,89.7,160.811
195,4,"16DS",173,173.67,176.881
197,4,"16DS",159,187.33,183.122
207,4,"16DS",107,186.33,181.714
209,4,"16DS",128,169.67,192.171
218,4,"16DS",17,198.67,170.013
231,4,"16DS",133,182.33,155.167
234,4,"16DS",121,70.67,101.206
236,4,"16DS",96,191.67,179.614
244,4,"16DS",177,193.67,182.124
262,4,"16DS",38,188.67,195.311
264,4,"16DS",76,187,189.149
271,4,"16DS",78,169.33,187.568
273,4,"16DS",40,161.67,142.032
295,4,"16WW",158,209,201.769
296,4,"16WW",29,220,198.451
300,4,"16WW",125,186,190.039
307,4,"16WW",85,159.67,169.331
309,4,"16WW",58,203.33,192.963
311,4,"16WW",1,189,186.269
315,4,"16WW",25,203,202.333
322,4,"16WW",30,198.33,186.539
329,4,"16WW",42,188.33,199.68
336,4,"16WW",16,195,205.47
340,4,"16WW",95,207.33,191.076
344,4,"16WW",35,189,196.765
351,4,"16WW",3,161.67,187.611
354,4,"16WW",143,186.33,176.931
358,4,"16WW",90,190,183.172
377,4,"16WW",20,183.33,192.551
378,4,"16WW",77,178,186.293
384,4,"16WW",8,187.67,183.759
4,5,"14DS",107,205.7,204.929
14,5,"14DS",72,200,199.027
21,5,"14DS",103,208.3,212.43
22,5,"14DS",112,197,205.226
32,5,"14DS",158,211.7,217.786
34,5,"14DS",95,214.3,214.897
49,5,"14DS",114,209,222.992
50,5,"14DS",125,190.3,199.407
52,5,"14DS",38,203,202.092
57,5,"14DS",24,204.3,209.972
68,5,"14DS",9,197.3,209.209
72,5,"14DS",136,201.3,197.158
80,5,"14DS",58,211.3,208.216
83,5,"14DS",141,202.3,208.697
86,5,"14DS",173,206,200.772
88,5,"14DS",89,220,218.923
89,5,"14DS",143,198.3,199.217
99,5,"14WW",55,193.3,195.38
107,5,"14WW",37,195.7,191.926
109,5,"14WW",20,189.3,187.305
111,5,"14WW",76,203.7,193.944
126,5,"14WW",36,199.3,196.77
134,5,"14WW",66,195.3,187.134
141,5,"14WW",121,101.3,132.177
143,5,"14WW",42,201.7,193.162
147,5,"14WW",177,193.3,192.192
148,5,"14WW",54,211.3,207.407
152,5,"14WW",148,166.3,184.945
157,5,"14WW",52,219.3,203.219
163,5,"14WW",3,186.7,186.919
164,5,"14WW",128,193.7,189.819
171,5,"14WW",2,181.3,176.477
179,5,"14WW",77,177,183.082
181,5,"14WW",90,172.7,190.462
189,5,"14WW",159,200,198.425
190,5,"14WW",78,192.7,192.555
191,5,"14WW",17,181,190.964
204,5,"16DS",25,181,192.659
215,5,"16DS",1,184.67,175.178
216,5,"16DS",154,186.33,189.7
221,5,"16DS",19,185.33,166.988
226,5,"16DS",61,188,207.263
227,5,"16DS",92,179.33,185.255
237,5,"16DS",131,164.33,150.599
238,5,"16DS",11,173.67,176.214
241,5,"16DS",5,189,174.81
245,5,"16DS",47,202.33,182.558
246,5,"16DS",156,187.33,182.852
249,5,"16DS",35,186,190.907
263,5,"16DS",27,188.33,179.898
265,5,"16DS",135,179.67,170.137
266,5,"16DS",70,184,171.693
267,5,"16DS",65,190.33,187.504
275,5,"16DS",33,172,168.934
276,5,"16DS",13,169.67,166.067
279,5,"16DS",16,182.67,177.749
284,5,"16DS",8,195.67,180.619
289,5,"16WW",75,177,182.957
290,5,"16WW",69,204,196.002
293,5,"16WW",94,200,201.099
294,5,"16WW",145,214,206.795
302,5,"16WW",106,206.67,203.824
304,5,"16WW",133,191,190.043
305,5,"16WW",53,186,198.926
306,5,"16WW",82,182,193.118
308,5,"16WW",142,159.67,192.915
318,5,"16WW",4,208.67,203.01
319,5,"16WW",138,182.67,189.38
334,5,"16WW",97,204.33,197.444
338,5,"16WW",18,179,207.937
341,5,"16WW",165,193.33,184.828
345,5,"16WW",83,190,197.631
347,5,"16WW",57,180,190.538
352,5,"16WW",10,161.67,175.218
353,5,"16WW",172,185,202.328
355,5,"16WW",123,147.67,77.179
364,5,"16WW",28,204.33,196.956
369,5,"16WW",68,201.33,206.786
380,5,"16WW",161,206.33,212.525
381,5,"16WW",139,210.67,206.701
