"testing","fold","env","individual","observed","predicted"
246,3,"16DS",156,187.33,179.748
253,3,"16DS",95,187,175.514
256,3,"16DS",114,192,188.767
258,3,"16DS",125,170.67,168.432
260,3,"16DS",82,199.67,177.499
271,3,"16DS",78,169.33,175.922
277,3,"16DS",52,190,190.763
281,3,"16DS",42,186,173.255
286,3,"16DS",6,176,178.083
300,3,"16WW",125,186,187.107
304,3,"16WW",133,191,178.518
306,3,"16WW",82,182,186.513
309,3,"16WW",58,203.33,194.24
311,3,"16WW",1,189,190.412
316,3,"16WW",37,199,206.431
326,3,"16WW",11,191.67,191.22
329,3,"16WW",42,188.33,189.588
330,3,"16WW",114,210.33,211.762
335,3,"16WW",64,201,196.611
337,3,"16WW",78,191.33,195.818
339,3,"16WW",6,186.67,190.494
340,3,"16WW",95,207.33,182.057
342,3,"16WW",156,189,187.307
343,3,"16WW",87,199.67,194.361
355,3,"16WW",123,147.67,156.731
363,3,"16WW",177,195,182.449
366,3,"16WW",148,181,189.566
367,3,"16WW",52,202.67,208.319
375,3,"16WW",173,197,192.285
12,4,"14DS",33,228.3,178.529
17,4,"14DS",53,211.7,191.095
29,4,"14DS",28,210.3,197.972
32,4,"14DS",158,211.7,197.565
35,4,"14DS",67,213.7,214.447
39,4,"14DS",10,177,203.94
44,4,"14DS",8,205.7,194.173
45,4,"14DS",65,203.7,210.423
56,4,"14DS",48,201,180.505
57,4,"14DS",24,204.3,206.756
58,4,"14DS",3,197.3,205.622
61,4,"14DS",19,202.3,184.061
62,4,"14DS",17,196.7,170.485
68,4,"14DS",9,197.3,202.041
69,4,"14DS",138,184.3,206.471
70,4,"14DS",161,214,204.326
72,4,"14DS",136,201.3,191.529
78,4,"14DS",27,209.3,174.199
83,4,"14DS",141,202.3,197.47
89,4,"14DS",143,198.3,192.365
104,4,"14WW",24,199.7,196.915
108,4,"14WW",138,190,198.556
113,4,"14WW",158,220,190.173
117,4,"14WW",136,177.7,180.792
121,4,"14WW",28,193.3,197.371
122,4,"14WW",27,192.7,171.101
123,4,"14WW",10,174.3,205.169
133,4,"14WW",9,183.7,192.059
136,4,"14WW",161,197,191.251
156,4,"14WW",33,204,174.761
159,4,"14WW",8,188,186.752
163,4,"14WW",3,186.7,200.809
165,4,"14WW",48,189.3,166.678
166,4,"14WW",65,189,197.91
169,4,"14WW",67,194,202.382
173,4,"14WW",19,182,169.356
174,4,"14WW",143,188,185.218
182,4,"14WW",141,192.7,188.32
186,4,"14WW",53,200.3,187.458
191,4,"14WW",17,181,163.92
194,4,"16DS",143,167,169.506
199,4,"16DS",161,200.67,181.871
208,4,"16DS",136,183.33,167.74
217,4,"16DS",141,188.67,178.959
218,4,"16DS",17,198.67,144.081
221,4,"16DS",19,185.33,161.765
223,4,"16DS",28,185.67,180.384
225,4,"16DS",24,180.67,191.619
229,4,"16DS",138,160,170.214
239,4,"16DS",10,168.67,191.175
242,4,"16DS",53,181.67,176.613
252,4,"16DS",48,183.67,158.834
254,4,"16DS",3,186,179.789
257,4,"16DS",67,191.33,189.454
261,4,"16DS",158,197.67,180.308
263,4,"16DS",27,188.33,160.819
267,4,"16DS",65,190.33,190.599
275,4,"16DS",33,172,153.141
284,4,"16DS",8,195.67,172
288,4,"16DS",9,191.33,182.783
291,4,"16WW",17,203.33,157.596
295,4,"16WW",158,209,190.568
305,4,"16WW",53,186,187.398
310,4,"16WW",67,194.67,204.939
312,4,"16WW",136,191,182.789
317,4,"16WW",24,203,198.567
319,4,"16WW",138,182.67,203.991
323,4,"16WW",141,198.67,189.072
346,4,"16WW",27,189,170.316
348,4,"16WW",48,179.67,162.187
350,4,"16WW",33,163.67,157.999
351,4,"16WW",3,161.67,191.831
352,4,"16WW",10,161.67,198.271
354,4,"16WW",143,186.33,178.782
357,4,"16WW",9,200.33,183.208
360,4,"16WW",65,196,201.651
364,4,"16WW",28,204.33,189.775
379,4,"16WW",19,190,174.303
380,4,"16WW",161,206.33,195.855
384,4,"16WW",8,187.67,182.827
2,5,"14DS",18,222.7,211.064
6,5,"14DS",70,196,186.9
7,5,"14DS",106,200,209.36
10,5,"14DS",139,214.7,201.803
14,5,"14DS",72,200,195.928
23,5,"14DS",77,202.3,210.891
27,5,"14DS",13,197.3,189.547
28,5,"14DS",14,197,205.078
37,5,"14DS",16,220,195.703
40,5,"14DS",68,199,194.548
41,5,"14DS",30,204.7,183.199
53,5,"14DS",92,199,203.595
59,5,"14DS",69,215,210.019
65,5,"14DS",121,132.7,199.821
75,5,"14DS",94,197.3,193.51
88,5,"14DS",89,220,215.713
97,5,"14WW",139,208.3,187.844
100,5,"14WW",70,173.7,179.216
105,5,"14WW",106,203.7,194.935
112,5,"14WW",18,214,201.331
114,5,"14WW",16,218.3,186.693
119,5,"14WW",94,198.3,194.527
120,5,"14WW",72,205,195.477
132,5,"14WW",89,196.3,201.461
138,5,"14WW",68,204,191.232
141,5,"14WW",121,101.3,188.147
146,5,"14WW",30,196.7,174.401
150,5,"14WW",14,187.3,197.571
153,5,"14WW",13,172.3,179.745
167,5,"14WW",92,178,190.223
179,5,"14WW",77,177,196.861
187,5,"14WW",69,207.3,206.479
205,5,"16DS",89,195.67,197.227
210,5,"16DS",72,182.33,181.402
211,5,"16DS",69,181.67,196.981
219,5,"16DS",139,193.33,187.765
220,5,"16DS",30,188,162.56
222,5,"16DS",68,198,184.487
224,5,"16DS",18,166,195.359
227,5,"16DS",92,179.33,183.123
234,5,"16DS",121,70.67,167.569
235,5,"16DS",14,160,176.156
255,5,"16DS",94,183,170.65
266,5,"16DS",70,184,169.144
270,5,"16DS",77,163,192.181
276,5,"16DS",13,169.67,161.979
279,5,"16DS",16,182.67,179.883
283,5,"16DS",106,196.67,187.393
290,5,"16WW",69,204,205.086
293,5,"16WW",94,200,191.704
297,5,"16WW",121,92,194.392
302,5,"16WW",106,206.67,200.778
303,5,"16WW",92,192.33,193.33
322,5,"16WW",30,198.33,173.495
327,5,"16WW",89,203,206.893
328,5,"16WW",14,179,191.765
336,5,"16WW",16,195,196.777
338,5,"16WW",18,179,205.868
362,5,"16WW",70,194,180.007
369,5,"16WW",68,201.33,198.507
373,5,"16WW",72,198.33,192.213
378,5,"16WW",77,178,207.793
381,5,"16WW",139,210.67,191.959
382,5,"16WW",13,196,182.713
