"testing","fold","env","individual","observed","predicted"
95,2,"14DS",36,205.3,208.152
96,2,"14DS",78,191.3,198.822
102,2,"14WW",125,183,177.318
104,2,"14WW",24,199.7,188.624
105,2,"14WW",106,203.7,193.229
107,2,"14WW",37,195.7,185.118
108,2,"14WW",138,190,187.462
111,2,"14WW",76,203.7,198.745
119,2,"14WW",94,198.3,203.916
121,2,"14WW",28,193.3,206.688
122,2,"14WW",27,192.7,194.698
138,2,"14WW",68,204,185.528
139,2,"14WW",4,182.7,196.666
140,2,"14WW",11,180,172.989
145,2,"14WW",156,200.7,191.663
150,2,"14WW",14,187.3,191.847
154,2,"14WW",26,190,187.117
158,2,"14WW",112,192.3,199.604
162,2,"14WW",85,189.3,185.75
165,2,"14WW",48,189.3,188.599
170,2,"14WW",47,193.3,195.253
174,2,"14WW",143,188,193.255
175,2,"14WW",96,199,207.625
178,2,"14WW",97,186,189.072
185,2,"14WW",103,202,201.781
186,2,"14WW",53,200.3,193.07
191,2,"14WW",17,181,182.851
201,2,"16DS",58,190.33,171.472
202,2,"16DS",123,0,148.558
208,2,"16DS",136,183.33,172.712
210,2,"16DS",72,182.33,184.668
214,2,"16DS",148,164.67,170.398
215,2,"16DS",1,184.67,187.948
230,2,"16DS",81,192.33,186.935
243,2,"16DS",54,189.67,193.311
244,2,"16DS",177,193.67,178.059
247,2,"16DS",66,186.33,187.701
254,2,"16DS",3,186,170.062
260,2,"16DS",82,199.67,175.9
261,2,"16DS",158,197.67,194.131
267,2,"16DS",65,190.33,187.804
275,2,"16DS",33,172,169.299
279,2,"16DS",16,182.67,182.724
290,2,"16WW",69,204,201.049
297,2,"16WW",121,92,150.853
301,2,"16WW",2,187,185.529
308,2,"16WW",142,159.67,186.566
327,2,"16WW",89,203,202.111
349,2,"16WW",15,181.67,152.076
359,2,"16WW",107,186,182.219
367,2,"16WW",52,202.67,210.48
375,2,"16WW",173,197,190.128
379,2,"16WW",19,190,191.143
380,2,"16WW",161,206.33,208.953
381,2,"16WW",139,210.67,201.271
384,2,"16WW",8,187.67,185.266
3,3,"14DS",93,203.3,212.551
13,3,"14DS",52,224,205.148
14,3,"14DS",72,200,200.661
27,3,"14DS",13,197.3,196.752
28,3,"14DS",14,197,196.411
29,3,"14DS",28,210.3,205.137
30,3,"14DS",5,192.3,199.011
31,3,"14DS",148,186,196.589
43,3,"14DS",6,191,198.43
44,3,"14DS",8,205.7,200.504
53,3,"14DS",92,199,207.19
58,3,"14DS",3,197.3,200.228
59,3,"14DS",69,215,209.705
69,3,"14DS",138,184.3,198.84
72,3,"14DS",136,201.3,202.302
73,3,"14DS",11,198.7,200.976
74,3,"14DS",54,214.7,203.882
77,3,"14DS",123,97.7,121.92
84,3,"14DS",159,198.3,205.198
87,3,"14DS",47,208.3,210.589
89,3,"14DS",143,198.3,204.199
98,3,"14WW",38,179.7,188.112
100,3,"14WW",70,173.7,179.89
101,3,"14WW",60,193,183.668
103,3,"14WW",83,199,170.792
112,3,"14WW",18,214,195.541
115,3,"14WW",25,200.3,199.542
124,3,"14WW",145,201,204.977
126,3,"14WW",36,199.3,198.413
128,3,"14WW",1,188.7,181.885
129,3,"14WW",142,195,188.415
131,3,"14WW",15,179.3,185.043
135,3,"14WW",29,208.7,198.68
141,3,"14WW",121,101.3,136.73
143,3,"14WW",42,201.7,189.745
146,3,"14WW",30,196.7,193.874
155,3,"14WW",135,177.7,194.041
164,3,"14WW",128,193.7,192.758
166,3,"14WW",65,189,192.999
168,3,"14WW",64,202.7,188.349
176,3,"14WW",165,187.7,193.688
180,3,"14WW",107,191.3,186.331
181,3,"14WW",90,172.7,183.066
184,3,"14WW",58,196,200.605
188,3,"14WW",75,186,197.526
203,3,"16DS",87,188.67,169.997
205,3,"16DS",89,195.67,197.035
206,3,"16DS",172,185,198.101
217,3,"16DS",141,188.67,189.123
221,3,"16DS",19,185.33,172.018
225,3,"16DS",24,180.67,195.862
231,3,"16DS",133,182.33,151.38
242,3,"16DS",53,181.67,187.162
253,3,"16DS",95,187,190.545
255,3,"16DS",94,183,169.238
257,3,"16DS",67,191.33,184.713
258,3,"16DS",125,170.67,163.344
263,3,"16DS",27,188.33,183.499
271,3,"16DS",78,169.33,183.521
273,3,"16DS",40,161.67,129.228
282,3,"16DS",97,196.67,187.27
291,3,"16WW",17,203.33,180.249
295,3,"16WW",158,209,207.047
302,3,"16WW",106,206.67,195.037
306,3,"16WW",82,182,186.319
307,3,"16WW",85,159.67,164.523
314,3,"16WW",61,208.33,204.076
316,3,"16WW",37,199,198.617
325,3,"16WW",55,206.67,207.509
330,3,"16WW",114,210.33,209.152
342,3,"16WW",156,189,196.059
344,3,"16WW",35,189,196.885
348,3,"16WW",48,179.67,176.433
352,3,"16WW",10,161.67,172.891
357,3,"16WW",9,200.33,171.968
365,3,"16WW",81,205,220.001
368,3,"16WW",131,183.33,191.702
369,3,"16WW",68,201.33,205.732
371,3,"16WW",76,197.33,199.898
383,3,"16WW",26,204.67,192.051
25,4,"14DS",1,199,203.786
33,4,"14DS",90,193,193.192
39,4,"14DS",10,177,178.991
50,4,"14DS",125,190.3,203.952
57,4,"14DS",24,204.3,206.575
60,4,"14DS",131,181.7,196.337
64,4,"14DS",97,202,197.437
68,4,"14DS",9,197.3,207.939
80,4,"14DS",58,211.3,209.114
93,4,"14DS",81,215.3,219.513
94,4,"14DS",37,205.7,208.394
106,4,"14WW",172,198,191.004
110,4,"14WW",114,213.7,202.809
114,4,"14WW",16,218.3,194.506
132,4,"14WW",89,196.3,200.738
142,4,"14WW",5,178,188.796
144,4,"14WW",154,186.3,193.569
147,4,"14WW",177,193.3,198.069
148,4,"14WW",54,211.3,208.939
149,4,"14WW",95,200.3,202.263
151,4,"14WW",82,198.3,198.365
159,4,"14WW",8,188,197.785
160,4,"14WW",35,199.7,193.121
163,4,"14WW",3,186.7,191.389
177,4,"14WW",40,202.3,196.073
187,4,"14WW",69,207.3,204.051
190,4,"14WW",78,192.7,193.564
195,4,"16DS",173,173.67,181.902
196,4,"16DS",29,184,193.53
197,4,"16DS",159,187.33,186.217
198,4,"16DS",85,177.67,178.785
199,4,"16DS",161,200.67,192.109
204,4,"16DS",25,181,190.422
209,4,"16DS",128,169.67,185.954
212,4,"16DS",2,190,175.614
218,4,"16DS",17,198.67,174.11
219,4,"16DS",139,193.33,203.831
220,4,"16DS",30,188,181.511
222,4,"16DS",68,198,188.52
224,4,"16DS",18,166,193.962
226,4,"16DS",61,188,201.633
227,4,"16DS",92,179.33,179.916
228,4,"16DS",26,188.33,192.017
232,4,"16DS",4,180.67,178.594
233,4,"16DS",145,178.33,184.275
235,4,"16DS",14,160,170.99
245,4,"16DS",47,202.33,185.867
246,4,"16DS",156,187.33,185.699
250,4,"16DS",36,192,185.881
251,4,"16DS",83,189,193.628
269,4,"16DS",112,180,174.517
270,4,"16DS",77,163,178.029
272,4,"16DS",165,144.67,178.753
277,4,"16DS",52,190,207.696
280,4,"16DS",142,181.33,187.005
281,4,"16DS",42,186,182.472
283,4,"16DS",106,196.67,190.958
285,4,"16DS",93,194.33,175.775
286,4,"16DS",6,176,181.809
287,4,"16DS",57,183,185.507
299,4,"16WW",66,194.33,187.397
310,4,"16WW",67,194.67,200.946
312,4,"16WW",136,191,186.372
313,4,"16WW",96,213,206.468
319,4,"16WW",138,182.67,191.409
320,4,"16WW",60,201,199.371
326,4,"16WW",11,191.67,191.226
331,4,"16WW",135,193,186.354
332,4,"16WW",103,201,208.137
335,4,"16WW",64,201,198.707
346,4,"16WW",27,189,194.741
350,4,"16WW",33,163.67,182.331
355,4,"16WW",123,147.67,67.758
360,4,"16WW",65,196,195.166
361,4,"16WW",38,189.33,189.396
362,4,"16WW",70,194,182.505
364,4,"16WW",28,204.33,193.253
377,4,"16WW",20,183.33,188.503
382,4,"16WW",13,196,182.432
4,5,"14DS",107,205.7,199.956
5,5,"14DS",96,216,204.763
7,5,"14DS",106,200,210.688
8,5,"14DS",15,192.7,197.258
11,5,"14DS",142,209,211.177
12,5,"14DS",33,228.3,202.29
21,5,"14DS",103,208.3,203.611
22,5,"14DS",112,197,204.264
40,5,"14DS",68,199,200.243
52,5,"14DS",38,203,208.562
56,5,"14DS",48,201,198.43
62,5,"14DS",17,196.7,199.925
65,5,"14DS",121,132.7,151.082
70,5,"14DS",161,214,207.927
75,5,"14DS",94,197.3,201.757
86,5,"14DS",173,206,201.395
91,5,"14DS",2,198.3,192.38
97,5,"14WW",139,208.3,192.399
99,5,"14WW",55,193.3,187.898
113,5,"14WW",158,220,202.526
116,5,"14WW",133,180.7,197.612
118,5,"14WW",6,184,194.857
123,5,"14WW",10,174.3,181.776
127,5,"14WW",61,206.7,201.617
134,5,"14WW",66,195.3,189.27
157,5,"14WW",52,219.3,200.351
167,5,"14WW",92,178,191.96
172,5,"14WW",93,175,197.251
173,5,"14WW",19,182,185.307
179,5,"14WW",77,177,178.836
182,5,"14WW",141,192.7,195.12
183,5,"14WW",87,199.3,204.631
189,5,"14WW",159,200,200.142
192,5,"14WW",123,89.7,162.565
193,5,"16DS",37,161,175.975
194,5,"16DS",143,167,178.202
211,5,"16DS",69,181.67,199.199
216,5,"16DS",154,186.33,191.311
223,5,"16DS",28,185.67,193.1
229,5,"16DS",138,160,159.234
237,5,"16DS",131,164.33,157.694
241,5,"16DS",5,189,182.173
248,5,"16DS",90,179.33,185.417
249,5,"16DS",35,186,190.976
256,5,"16DS",114,192,193.368
264,5,"16DS",76,187,185.006
266,5,"16DS",70,184,169.196
268,5,"16DS",20,181,176.903
276,5,"16DS",13,169.67,162.517
278,5,"16DS",60,195.67,180.257
288,5,"16DS",9,191.33,180.93
289,5,"16WW",75,177,183.743
292,5,"16WW",40,210.33,200.942
294,5,"16WW",145,214,204.946
300,5,"16WW",125,186,186.446
305,5,"16WW",53,186,196.897
315,5,"16WW",25,203,204.376
317,5,"16WW",24,203,196.622
318,5,"16WW",4,208.67,201.467
322,5,"16WW",30,198.33,187.32
324,5,"16WW",47,202,206.532
333,5,"16WW",128,183,200.201
336,5,"16WW",16,195,211.645
337,5,"16WW",78,191.33,205.945
338,5,"16WW",18,179,199.973
347,5,"16WW",57,180,190.142
363,5,"16WW",177,195,194.287
366,5,"16WW",148,181,191.573
370,5,"16WW",54,210.67,207.419
373,5,"16WW",72,198.33,194.847
374,5,"16WW",36,201.67,200.393
